"Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","BP","GO:0051451","myoblast migration","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Akirin1",1
"1","BP","GO:0051547","regulation of keratinocyte migration","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Arf6",1
"1","BP","GO:0051782","negative regulation of cell division","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Myc",1
"1","BP","GO:0051938","L-glutamate import","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Per2",1
"1","BP","GO:0060123","regulation of growth hormone secretion","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Adcyap1",1
"1","BP","GO:0060211","regulation of nuclear-transcribed mRNA poly(A) tail shortening","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Btg2",1
"1","BP","GO:0060231","mesenchymal to epithelial transition","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Lif",1
"1","BP","GO:0060746","parental behavior","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Brinp1",1
"1","BP","GO:0060831","smoothened signaling pathway involved in dorsal/ventral neural tube patterning","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Prkacb",1
"1","BP","GO:0060850","regulation of transcription involved in cell fate commitment","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Cebpb",1
"1","BP","GO:0060965","negative regulation of gene silencing by miRNA","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Dnd1",1
"1","BP","GO:0061478","response to platelet aggregation inhibitor","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Actb",1
"1","BP","GO:0061548","ganglion development","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Nrp1",1
"1","BP","GO:0070254","mucus secretion","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Adora1",1
"1","BP","GO:0070486","leukocyte aggregation","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Nr4a3",1
"1","BP","GO:0070572","positive regulation of neuron projection regeneration","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Ndel1",1
"1","BP","GO:0070633","transepithelial transport","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Cxadr",1
"1","BP","GO:0071025","RNA surveillance","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Dxo",1
"1","BP","GO:0071340","skeletal muscle acetylcholine-gated channel clustering","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Crkl",1
"1","BP","GO:0071360","cellular response to exogenous dsRNA","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Pqbp1",1
"1","BP","GO:0071391","cellular response to estrogen stimulus","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Arid5a",1
"1","BP","GO:0071625","vocalization behavior","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Brinp1",1
"1","BP","GO:0071850","mitotic cell cycle arrest","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Gadd45a",1
"1","BP","GO:0072077","renal vesicle morphogenesis","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Lif",1
"1","BP","GO:0072234","metanephric nephron tubule development","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Lif",1
"1","BP","GO:0072529","pyrimidine-containing compound catabolic process","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Tet3",1
"1","BP","GO:0080111","DNA demethylation","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Tet3",1
"1","BP","GO:0090083","regulation of inclusion body assembly","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Dnajb1",1
"1","BP","GO:0090503","RNA phosphodiester bond hydrolysis, exonucleolytic","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Pde12",1
"1","BP","GO:0097284","hepatocyte apoptotic process","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Arf6",1
"1","BP","GO:0098743","cell aggregation","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Barx2",1
"1","BP","GO:1900016","negative regulation of cytokine production involved in inflammatory response","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Il1r2",1
"1","BP","GO:1900119","positive regulation of execution phase of apoptosis","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Bcl10",1
"1","BP","GO:1902894","negative regulation of pri-miRNA transcription by RNA polymerase II","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Srf",1
"1","BP","GO:1903543","positive regulation of exosomal secretion","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Sdcbp",1
"1","BP","GO:1903978","regulation of microglial cell activation","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Ldlr",1
"1","BP","GO:1990000","amyloid fibril formation","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Ldlr",1
"1","BP","GO:2000479","regulation of cAMP-dependent protein kinase activity","1/578","14/14187",0.441554695200916,0.700177367786036,0.618580671207197,"Prkar2a",1
"1","MF","GO:0003727","single-stranded RNA binding","4/575","83/14068",0.442005404570657,0.794888643881796,0.735556160693195,"Ddx3x/Rbm3/Khdrbs3/Fmr1",4
"-1","BP","GO:0007626","locomotory behavior","4/221","218/14187",0.442078420403654,0.945804803411835,0.945804803411835,"Kcnj10/Oprk1/Zfhx3/Cln6",4
"1","CC","GO:0044454","nuclear chromosome part","21/585","494/14437",0.442419864151822,0.775671190396051,0.686461443352451,"Tinf2/Junb/Jund/Smarca5/Sap30/Jun/Rbbp7/Nabp1/Srf/H3c1/Pcna/Pawr/H4c1/Aldoa/Ing2/Cebpb/Myocd/Taf1/Myc/H4c2/Hdac5",21
"-1","BP","GO:0001906","cell killing","2/221","96/14187",0.44250557374325,0.945804803411835,0.945804803411835,"Cd59a/Clec2d",2
"1","MF","GO:0001618","virus receptor activity","1/575","14/14068",0.442626321571131,0.794888643881796,0.735556160693195,"Pvr",1
"1","MF","GO:0005003","ephrin receptor activity","1/575","14/14068",0.442626321571131,0.794888643881796,0.735556160693195,"Epha2",1
"1","MF","GO:0005161","platelet-derived growth factor receptor binding","1/575","14/14068",0.442626321571131,0.794888643881796,0.735556160693195,"Pdgfa",1
"1","MF","GO:0005172","vascular endothelial growth factor receptor binding","1/575","14/14068",0.442626321571131,0.794888643881796,0.735556160693195,"Pdcl3",1
"1","MF","GO:0005545","1-phosphatidylinositol binding","1/575","14/14068",0.442626321571131,0.794888643881796,0.735556160693195,"Picalm",1
"1","MF","GO:0015215","nucleotide transmembrane transporter activity","1/575","14/14068",0.442626321571131,0.794888643881796,0.735556160693195,"Slc25a25",1
"1","MF","GO:0022840","leak channel activity","1/575","14/14068",0.442626321571131,0.794888643881796,0.735556160693195,"Kcnk10",1
"1","MF","GO:0022842","narrow pore channel activity","1/575","14/14068",0.442626321571131,0.794888643881796,0.735556160693195,"Kcnk10",1
"1","MF","GO:0034483","heparan sulfate sulfotransferase activity","1/575","14/14068",0.442626321571131,0.794888643881796,0.735556160693195,"Hs3st2",1
"1","MF","GO:0046933","proton-transporting ATP synthase activity, rotational mechanism","1/575","14/14068",0.442626321571131,0.794888643881796,0.735556160693195,"Atp5d",1
"1","MF","GO:0048038","quinone binding","1/575","14/14068",0.442626321571131,0.794888643881796,0.735556160693195,"Coq10b",1
"1","MF","GO:0071617","lysophospholipid acyltransferase activity","1/575","14/14068",0.442626321571131,0.794888643881796,0.735556160693195,"Agpat4",1
"1","MF","GO:0104005","hijacked molecular function","1/575","14/14068",0.442626321571131,0.794888643881796,0.735556160693195,"Pvr",1
"1","MF","GO:1990404","protein ADP-ribosylase activity","1/575","14/14068",0.442626321571131,0.794888643881796,0.735556160693195,"Tiparp",1
"-1","MF","GO:0022890","inorganic cation transmembrane transporter activity","8/222","461/14068",0.443120682816386,0.814729253060798,0.813359606055782,"Kcnj10/Slc22a3/Atp2a3/Slc9a3/Slc9a8/Itpr3/Pkdrej/Atp1b2",8
"-1","CC","GO:0000791","euchromatin","1/227","37/14437",0.444079227349562,0.999653294311125,0.999653294311125,"Tcf7",1
"1","MF","GO:0048037","cofactor binding","18/575","418/14068",0.444365806546729,0.794888643881796,0.735556160693195,"Cycs/Cyp51/Coq10b/Cyp2a5/Hmgcr/Cyp2g1/Sqle/Bmt2/Ciapin1/Ptgs2/Sgk1/P4ha1/Hba-a2/Plpbp/Hbb-bt/Hba-a1/Oat/Pam",18
"1","BP","GO:0016079","synaptic vesicle exocytosis","6/578","131/14187",0.44442926491903,0.702352714482123,0.62050250913182,"Syt4/Nrn1/Fmr1/Rap1b/Snca/Syt5",6
"1","BP","GO:0051053","negative regulation of DNA metabolic process","6/578","131/14187",0.44442926491903,0.702352714482123,0.62050250913182,"Dusp1/Tinf2/Nppc/Ndfip1/Fbxw7/Gtpbp4",6
"1","BP","GO:0006081","cellular aldehyde metabolic process","3/578","60/14187",0.444485591340407,0.702352714482123,0.62050250913182,"Pgam1/Aldoa/Rdh10",3
"1","BP","GO:0007040","lysosome organization","3/578","60/14187",0.444485591340407,0.702352714482123,0.62050250913182,"Atp6v0c/Hspa8/Coro1a",3
"1","BP","GO:0033692","cellular polysaccharide biosynthetic process","3/578","60/14187",0.444485591340407,0.702352714482123,0.62050250913182,"Ppp1r3c/Ppp1r3g/Per2",3
"1","BP","GO:0042632","cholesterol homeostasis","3/578","60/14187",0.444485591340407,0.702352714482123,0.62050250913182,"Ldlr/Insig1/Raly",3
"1","BP","GO:0042773","ATP synthesis coupled electron transport","3/578","60/14187",0.444485591340407,0.702352714482123,0.62050250913182,"Cycs/Bdnf/Snca",3
"1","BP","GO:0044728","DNA methylation or demethylation","3/578","60/14187",0.444485591340407,0.702352714482123,0.62050250913182,"Ppm1d/Tet3/Myc",3
"1","BP","GO:0050830","defense response to Gram-positive bacterium","3/578","60/14187",0.444485591340407,0.702352714482123,0.62050250913182,"Ppp1r11/Epha2/Lyzl4",3
"1","BP","GO:0080171","lytic vacuole organization","3/578","60/14187",0.444485591340407,0.702352714482123,0.62050250913182,"Atp6v0c/Hspa8/Coro1a",3
"-1","MF","GO:0003899","DNA-directed 5'-3' RNA polymerase activity","1/222","37/14068",0.445281595596936,0.814729253060798,0.813359606055782,"Rpap1",1
"-1","MF","GO:0043548","phosphatidylinositol 3-kinase binding","1/222","37/14068",0.445281595596936,0.814729253060798,0.813359606055782,"Pik3ip1",1
"-1","MF","GO:0060590","ATPase regulator activity","1/222","37/14068",0.445281595596936,0.814729253060798,0.813359606055782,"Atp1b2",1
"1","CC","GO:0000791","euchromatin","2/585","37/14437",0.445584242154529,0.776179002462728,0.686910852082024,"Jun/Myc",2
"1","CC","GO:0031463","Cul3-RING ubiquitin ligase complex","2/585","37/14437",0.445584242154529,0.776179002462728,0.686910852082024,"Pdcd6/Klhl21",2
"-1","BP","GO:1903829","positive regulation of cellular protein localization","5/221","281/14187",0.445728771170673,0.945804803411835,0.945804803411835,"Cep131/Shh/Tek/Tert/Dtx3l",5
"1","BP","GO:0090150","establishment of protein localization to membrane","9/578","203/14187",0.446162577402072,0.703530954121436,0.621543440045131,"Hspa5/Hsp90aa1/Grasp/Pex5/Rab3ip/Golph3/Actr3/Hspa4/Adora1",9
"1","MF","GO:0070405","ammonium ion binding","3/575","60/14068",0.446581070082476,0.794888643881796,0.735556160693195,"Sat1/Adrb1/Hrh1",3
"-1","MF","GO:0030545","receptor regulator activity","5/222","278/14068",0.447621922741455,0.814729253060798,0.813359606055782,"Sema6c/Tnfsf10/Edn3/Sema3g/Flt3l",5
"-1","BP","GO:0006639","acylglycerol metabolic process","2/221","97/14187",0.447768637917138,0.945804803411835,0.945804803411835,"Lipe/Atg14",2
"-1","BP","GO:0007368","determination of left/right symmetry","2/221","97/14187",0.447768637917138,0.945804803411835,0.945804803411835,"Shh/Invs",2
"-1","BP","GO:0038061","NIK/NF-kappaB signaling","2/221","97/14187",0.447768637917138,0.945804803411835,0.945804803411835,"Tek/Hdac7",2
"-1","BP","GO:0050868","negative regulation of T cell activation","2/221","97/14187",0.447768637917138,0.945804803411835,0.945804803411835,"Shh/Tmem131l",2
"-1","BP","GO:2001022","positive regulation of response to DNA damage stimulus","2/221","97/14187",0.447768637917138,0.945804803411835,0.945804803411835,"Nkx3-1/Dtx3l",2
"-1","BP","GO:2001023","regulation of response to drug","2/221","97/14187",0.447768637917138,0.945804803411835,0.945804803411835,"Oprk1/Abcb1a",2
"-1","BP","GO:0030595","leukocyte chemotaxis","3/221","158/14187",0.447798264848176,0.945804803411835,0.945804803411835,"Edn3/Adam8/Mtus1",3
"1","BP","GO:0001569","branching involved in blood vessel morphogenesis","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Srf/Nrp1",2
"1","BP","GO:0001913","T cell mediated cytotoxicity","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Hspa8/Pvr",2
"1","BP","GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Tpm1/Adrb1",2
"1","BP","GO:0006998","nuclear envelope organization","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Lmna/Ndel1",2
"1","BP","GO:0007140","male meiotic nuclear division","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Kif18a/Ing2",2
"1","BP","GO:0016601","Rac protein signal transduction","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Eps8l1/Arf6",2
"1","BP","GO:0032008","positive regulation of TOR signaling","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Rheb/Golph3",2
"1","BP","GO:0032768","regulation of monooxygenase activity","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Gla/Snca",2
"1","BP","GO:0042417","dopamine metabolic process","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Nr4a2/Snca",2
"1","BP","GO:0044743","protein transmembrane import into intracellular organelle","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Pex5/Pex13",2
"1","BP","GO:0045907","positive regulation of vasoconstriction","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Ptgs2/Hrh1",2
"1","BP","GO:0046189","phenol-containing compound biosynthetic process","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Nr4a2/Snca",2
"1","BP","GO:0048873","homeostasis of number of cells within a tissue","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Coro1a/Cd7",2
"1","BP","GO:0060964","regulation of gene silencing by miRNA","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Fmr1/Dnd1",2
"1","BP","GO:0070570","regulation of neuron projection regeneration","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Ndel1/Omg",2
"1","BP","GO:0097300","programmed necrotic cell death","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Peli1/Map3k5",2
"1","BP","GO:1903432","regulation of TORC1 signaling","2/578","37/14187",0.448386855791081,0.703530954121436,0.621543440045131,"Bmt2/Dyrk3",2
"1","BP","GO:0002456","T cell mediated immunity","4/578","84/14187",0.448666910364237,0.703530954121436,0.621543440045131,"Smad7/Hspa8/Arid5a/Pvr",4
"1","BP","GO:0019395","fatty acid oxidation","4/578","84/14187",0.448666910364237,0.703530954121436,0.621543440045131,"Nr4a3/Acat2/Pex5/Pex13",4
"1","BP","GO:0030004","cellular monovalent inorganic cation homeostasis","4/578","84/14187",0.448666910364237,0.703530954121436,0.621543440045131,"Atp6v0c/Atp12a/Sgk1/Dmxl1",4
"1","BP","GO:1990266","neutrophil migration","4/578","84/14187",0.448666910364237,0.703530954121436,0.621543440045131,"Wdr1/Pawr/Cxcl1/Cxadr",4
"-1","CC","GO:0032838","plasma membrane bounded cell projection cytoplasm","3/227","157/14437",0.449705450015741,0.999653294311125,0.999653294311125,"Inpp5e/Spata7/Atg14",3
"-1","BP","GO:0009948","anterior/posterior axis specification","1/221","38/14187",0.449756813033766,0.945804803411835,0.945804803411835,"Shh",1
"-1","BP","GO:0014888","striated muscle adaptation","1/221","38/14187",0.449756813033766,0.945804803411835,0.945804803411835,"Nfatc3",1
"-1","BP","GO:0019098","reproductive behavior","1/221","38/14187",0.449756813033766,0.945804803411835,0.945804803411835,"Oprk1",1
"-1","BP","GO:0019228","neuronal action potential","1/221","38/14187",0.449756813033766,0.945804803411835,0.945804803411835,"Myh14",1
"-1","BP","GO:0031670","cellular response to nutrient","1/221","38/14187",0.449756813033766,0.945804803411835,0.945804803411835,"Kank2",1
"-1","BP","GO:0044088","regulation of vacuole organization","1/221","38/14187",0.449756813033766,0.945804803411835,0.945804803411835,"Nprl3",1
"-1","BP","GO:0046638","positive regulation of alpha-beta T cell differentiation","1/221","38/14187",0.449756813033766,0.945804803411835,0.945804803411835,"Shh",1
"-1","BP","GO:0051898","negative regulation of protein kinase B signaling","1/221","38/14187",0.449756813033766,0.945804803411835,0.945804803411835,"Xdh",1
"-1","BP","GO:0070830","bicellular tight junction assembly","1/221","38/14187",0.449756813033766,0.945804803411835,0.945804803411835,"Ocln",1
"-1","BP","GO:0090049","regulation of cell migration involved in sprouting angiogenesis","1/221","38/14187",0.449756813033766,0.945804803411835,0.945804803411835,"Hdac7",1
"-1","BP","GO:0097484","dendrite extension","1/221","38/14187",0.449756813033766,0.945804803411835,0.945804803411835,"Bcl11a",1
