"","Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_type","EntrezID"
"ENSMUSG00000048924.13","Ccdc125",21.7185727553657,-0.826983915148674,0.660374098699977,-1.25229611030579,0.210461985709221,0.50464256232493,"protein_coding",76041
"ENSMUSG00000020464.15","Pnpt1",3039.55980396715,-0.21040752485883,0.168022897154346,-1.25225507012624,0.210476934989342,0.50464256232493,"protein_coding",71701
"ENSMUSG00000099998.1","Gm6501",145.038494496699,0.449589978687114,0.35902573783779,1.2522499957656,0.210478783427382,0.50464256232493,"processed_pseudogene",NA
"ENSMUSG00000022023.5","Wbp4",5897.37827273637,0.142664499232531,0.113931254086259,1.25219809416403,0.210497690305292,0.50464256232493,"protein_coding",22380
"ENSMUSG00000102493.1","Gm8010",66.4585303217507,-0.460886404810788,0.368062092032396,-1.25219742752052,0.210497933160271,0.50464256232493,"unprocessed_pseudogene",NA
"ENSMUSG00000091655.3","Gm8741",25.013596075862,0.98988328139692,0.790629264517305,1.2520195315579,0.210562747036878,0.50464256232493,"processed_pseudogene",NA
"ENSMUSG00000049235.7","Gm7324",30.8487918256305,0.875090436006038,0.69899796256649,1.25192129715657,0.210598543538244,0.50464256232493,"processed_pseudogene",NA
"ENSMUSG00000020846.6","Rflnb",1005.1740023496,-0.275674795423817,0.220214766235595,-1.25184518793299,0.210626280677484,0.50464256232493,"protein_coding",76566
"ENSMUSG00000087578.1","Ccdc142os",114.736051020485,-0.403164434698542,0.32206415665791,-1.25181404500959,0.210637631122982,0.50464256232493,"antisense",NA
"ENSMUSG00000042211.6","Fbxo38",6215.67684269562,-0.132260500789362,0.105663276933363,-1.25171681806511,0.210673069600997,0.50464256232493,"protein_coding",107035
"ENSMUSG00000110166.1","Gm45641",23.5248409145657,-0.847059542793403,0.676725800252532,-1.25170274648507,0.21067819894164,0.50464256232493,"antisense",NA
"ENSMUSG00000040811.15","Eml2",6982.42180976077,0.188337486284703,0.150467682366669,1.25168064877713,0.210686254130677,0.50464256232493,"protein_coding",72205
"ENSMUSG00000040666.17","Sh3bgr",73.019066092724,-0.534628995185173,0.427133455088544,-1.25166733913256,0.210691105949657,0.50464256232493,"protein_coding",50795
"ENSMUSG00000070337.4","Gpr179",82.3411847901453,-0.634415235036236,0.506919867835315,-1.2515099038145,0.210748502620599,0.504720957469886,"protein_coding",217143
"ENSMUSG00000077345.1","Snord70",30.9816791646593,-0.636022334240503,0.508321592278073,-1.25122037682903,0.21085408587668,0.50477089950608,"snoRNA",NA
"ENSMUSG00000036948.17","BC037034",2302.73152653848,-0.139029359949312,0.111115698769833,-1.25121257831713,0.210856930328151,0.50477089950608,"protein_coding",231807
"ENSMUSG00000056529.7","Ptafr",214.647164378628,-0.439312766600147,0.351110828287034,-1.25120825450877,0.210858507418303,0.50477089950608,"protein_coding",19204
"ENSMUSG00000032295.15","Man2c1",4075.10226756888,-0.167917025410363,0.134211618227256,-1.25113628483366,0.210884759294862,0.50477089950608,"protein_coding",73744
"ENSMUSG00000032803.14","Cdv3",8174.51284088443,0.139382708821094,0.111406835151567,1.25111451762781,0.210892699632366,0.50477089950608,"protein_coding",321022
"ENSMUSG00000020362.13","Cnot6",8609.23814255061,-0.149021742575288,0.1191188250101,-1.25103435634671,0.210921943083127,0.504781847879175,"protein_coding",104625
"ENSMUSG00000078921.3","Tgtp2",243.381791391534,-1.66468083635246,1.33077957222481,-1.25090651456982,0.210968586813159,0.504824547429322,"protein_coding",100039796
"ENSMUSG00000063450.14","Syne2",6008.20277266605,-0.215595630345602,0.172359269294356,-1.25085022249315,0.210989127632468,0.504824547429322,"protein_coding",319565
"ENSMUSG00000018401.17","Mtmr4",11729.287035251,0.19050180863255,0.152358611329788,1.25035143711174,0.211171196196451,0.50520110096712,"protein_coding",170749
"ENSMUSG00000067860.11","Zic3",357.858609315061,-0.408047826404093,0.326389963680025,-1.2501849683225,0.211231986554914,0.505287457199748,"protein_coding",22773
"ENSMUSG00000018707.13","Dync1h1",148889.962053388,0.168747183747827,0.135002405138543,1.24995686983987,0.211315303127022,0.50542767183929,"protein_coding",13424
"ENSMUSG00000091530.1","Cldn20",25.7585791251969,-0.809370321064322,0.647608309845045,-1.24978371765795,0.211378565557939,0.505508965986303,"protein_coding",621628
"ENSMUSG00000032285.15","Dnaja4",4645.2028700693,0.191196648290342,0.152990534271411,1.24972861360921,0.211398701101789,0.505508965986303,"protein_coding",58233
"ENSMUSG00000023186.14","Vwa5a",2234.72097905212,-0.219002299927538,0.175269290307688,-1.24951895191152,0.211475326157205,0.505578581888515,"protein_coding",67776
"ENSMUSG00000045932.12","Ifit2",2135.6171402487,-0.694456139565954,0.555781113606458,-1.2495137430267,0.211477230103792,0.505578581888515,"protein_coding",15958
"ENSMUSG00000102449.1","Gm37100",40.3722626170968,-0.562924857974272,0.450601753039223,-1.24927356402289,0.211565033562467,0.505729406162991,"TEC",NA
"ENSMUSG00000029279.15","Brdt",1278.54272338397,-0.204003413450526,0.163340407900951,-1.24894639404986,0.211684681145163,0.505956307159483,"protein_coding",114642
"ENSMUSG00000037580.9","Gch1",188.0358122011,0.557845307249686,0.446707068285886,1.2487944491012,0.211740264748755,0.50598481745339,"protein_coding",14528
"ENSMUSG00000021193.9","Pitrm1",3780.80695262185,-0.15410264436252,0.123406285329366,-1.24874226585159,0.211759356550155,0.50598481745339,"protein_coding",69617
"ENSMUSG00000042249.11","Grk3",16479.5553344523,0.153547763585039,0.122971131933652,1.24864885904998,0.211793533536671,0.50598481745339,"protein_coding",320129
"ENSMUSG00000032536.10","Trak1",17133.1187413799,0.252926970323208,0.20256140786677,1.24864342614347,0.211795521527137,0.50598481745339,"protein_coding",67095
"ENSMUSG00000106934.1","Gm42506",54.5140520611741,0.63567416820812,0.509198211320433,1.24838256316674,0.21189099148075,0.506153801970477,"TEC",NA
"ENSMUSG00000000916.15","Nsun5",814.090888800049,-0.169437317265717,0.135737767827143,-1.24826951244321,0.211932375148247,0.50619356370765,"protein_coding",100609
"ENSMUSG00000088151.1","Gm26347",34.8569079972283,-0.567047148144347,0.454341822541944,-1.24806284610085,0.212008043111408,0.506288070422831,"scaRNA",NA
"ENSMUSG00000030519.14","Apba2",21557.6389022795,0.19708287861151,0.15792717704928,1.24793517046159,0.212054799498321,0.506288070422831,"protein_coding",11784
"ENSMUSG00000040220.10","Gas8",1773.2247924604,-0.154820906704133,0.124063137521515,-1.24792029120885,0.212060248948099,0.506288070422831,"protein_coding",104346
"ENSMUSG00000054099.11","Slc25a40",1548.11946992812,-0.202486690232297,0.162265186119731,-1.24787513005339,0.212076789608631,0.506288070422831,"protein_coding",319653
"ENSMUSG00000027955.16","Fam198b",721.021686456102,-0.387124947184158,0.310264155030778,-1.24772694785112,0.212131069158626,0.506288070422831,"protein_coding",68659
"ENSMUSG00000083718.2","Ccnb2-ps",22.7614530293924,-0.827941314163562,0.66358587178607,-1.24767772999013,0.212149100017466,0.506288070422831,"transcribed_processed_pseudogene",NA
"ENSMUSG00000078606.8","Gm4070",79.3626732362892,-0.731840594110312,0.586582096014219,-1.24763541042782,0.212164604584592,0.506288070422831,"protein_coding",100042856
"ENSMUSG00000003099.11","Ppp5c",6443.07332995126,0.144819537402062,0.116076547193685,1.24762099582801,0.212169885831091,0.506288070422831,"protein_coding",19060
"ENSMUSG00000095193.1","Gm20939",278.750699716997,-0.276195945079532,0.221459450203217,-1.24716260618406,0.212337880974892,0.50662986479807,"protein_coding",100044193
"ENSMUSG00000048794.14","Cfap100",453.394960599543,0.422555925362561,0.338845471898376,1.247046103332,0.212380593395801,0.506672694656044,"protein_coding",243538
"ENSMUSG00000082145.1","Gm12312",66.4330939038302,-0.466507093698154,0.374114885470501,-1.24696212798766,0.212411384390007,0.506687077102859,"processed_pseudogene",NA
"ENSMUSG00000037315.14","Jade3",1854.30431561682,0.214465695567016,0.172006318224747,1.24684777734031,0.212453318192708,0.506728033204241,"protein_coding",382207
"ENSMUSG00000022559.7","Fbxl6",948.86483517857,-0.20089444700864,0.161164092920719,-1.24652112867018,0.212573137253387,0.506954724298229,"protein_coding",30840
"ENSMUSG00000003974.6","Grm3",16595.83661424,0.203145466209718,0.163007587219297,1.24623319487837,0.212678795648105,0.507095730580471,"protein_coding",108069
"ENSMUSG00000033880.11","Lgals3bp",1272.94662300083,-1.02545700715029,0.822854121139487,-1.246219689257,0.212683752517996,0.507095730580471,"protein_coding",19039
"ENSMUSG00000000374.7","Trappc10",12180.3697282946,0.127545766001753,0.102354035156951,1.24612347530972,0.212719067636929,0.507095730580471,"protein_coding",216131
"ENSMUSG00000086604.2","Gm15510",62.0006863345921,-0.485657609399759,0.389745241835524,-1.24608989993702,0.212731392400683,0.507095730580471,"antisense",NA
"ENSMUSG00000085201.1","Nr6a1os",22.2705848492079,-0.767776703117269,0.616236773595241,-1.24591185728485,0.212796756469033,0.507192455546809,"antisense",NA
"ENSMUSG00000096838.1","Gm26232",613.970894752317,-2.34065108144749,1.87897518484052,-1.24570622344124,0.212872268024329,0.507313341289753,"snRNA",NA
"ENSMUSG00000008845.9","Cd163",321.630322376533,-0.529779313462173,0.425316530458204,-1.2456118573417,0.212906927020396,0.50733685113443,"protein_coding",93671
"ENSMUSG00000044066.14","Cep68",3630.21206991166,-0.159840456108187,0.128344218293169,-1.24540441504793,0.21298313122109,0.507459342227054,"protein_coding",216543
"ENSMUSG00000015120.15","Ube2i",8339.29752335359,0.137454998666986,0.110386102307285,1.24522014813376,0.213050838428532,0.507561561989129,"protein_coding",22196
"ENSMUSG00000020905.11","Usp43",253.258982133318,-0.476491615581178,0.38273460428523,-1.24496612076936,0.213144203955535,0.507653694172375,"protein_coding",216835
"ENSMUSG00000043822.18","Adamtsl5",152.594603757974,-0.580982890791623,0.466680740476751,-1.24492579273381,0.213159028887088,0.507653694172375,"protein_coding",66548
"ENSMUSG00000032300.6","1700017B05Rik",777.17239775424,0.211588599142603,0.169972379124526,1.24484107495835,0.213190174291675,0.507653694172375,"protein_coding",74211
"ENSMUSG00000037348.15","Paqr7",3655.01231466212,-0.23193200306135,0.186319711121355,-1.2448065836163,0.213202855532509,0.507653694172375,"protein_coding",71904
"ENSMUSG00000005958.14","Ephb3",1712.72522675979,0.292946946361717,0.235340816243136,1.24477747225567,0.213213559169064,0.507653694172375,"protein_coding",13845
"ENSMUSG00000090386.9","Mir99ahg",2448.3509590627,-0.300876023942917,0.241776575498016,-1.24443827249669,0.213338304395064,0.507845612255337,"processed_transcript",NA
"ENSMUSG00000107604.1","Gm44041",132.546262975216,-0.314230791122284,0.252518945023236,-1.24438501472976,0.21335789543136,0.507845612255337,"processed_pseudogene",NA
"ENSMUSG00000002033.13","Cd3g",43.9325211128316,-1.0362761316107,0.832946980515143,-1.24410815556328,0.213459759862161,0.507845612255337,"protein_coding",12502
"ENSMUSG00000073725.8","Lmbrd1",21171.228527676,0.124271474919472,0.0998919170911976,1.24405936474336,0.213477715041661,0.507845612255337,"protein_coding",68421
"ENSMUSG00000056492.5","Adgrf5",4163.74732851886,-0.199090274958054,0.160043597974556,-1.24397525097946,0.213508671737863,0.507845612255337,"protein_coding",224792
"ENSMUSG00000025104.13","Hdgfl3",25512.4530432138,0.14993086479619,0.120527863625351,1.24395189864342,0.213517266758013,0.507845612255337,"protein_coding",29877
"ENSMUSG00000089991.2","Gm16332",23.8165332294135,0.722909152606582,0.581145673136642,1.24393794193596,0.213522403758669,0.507845612255337,"unprocessed_pseudogene",NA
"ENSMUSG00000045657.3","Pcdhb10",675.964284734455,-0.217072763518884,0.174513918073546,-1.24387078070989,0.21354712482345,0.507845612255337,"protein_coding",93881
"ENSMUSG00000004070.15","Hmox2",4861.48590529338,0.147885778945013,0.118892784154268,1.24385832157085,0.213551711077365,0.507845612255337,"protein_coding",15369
"ENSMUSG00000022394.14","L3mbtl2",2945.21022868035,-0.159123881786569,0.127929716689851,-1.24383830359247,0.213559079916073,0.507845612255337,"protein_coding",214669
"ENSMUSG00000042390.9","Gatad2b",10356.2306961981,-0.147948105993613,0.118946908606203,-1.2438163187866,0.213567172977088,0.507845612255337,"protein_coding",229542
"ENSMUSG00000020611.14","Gna13",9362.50673260007,0.17219506228747,0.138459037920423,1.243653465124,0.213627129664754,0.507919722047954,"protein_coding",14674
"ENSMUSG00000104986.1","1600023N17Rik",43.5386117370905,-0.550833099807066,0.442935433016439,-1.24359682867508,0.213647983954,0.507919722047954,"TEC",NA
"ENSMUSG00000047067.7","Dusp28",1097.8552916832,0.185195593248474,0.148942786435803,1.24340089023577,0.213720142409106,0.507989871493798,"protein_coding",67446
"ENSMUSG00000034227.7","Foxj1",221.943232022607,0.290332549403436,0.233502316049694,1.24338188295163,0.213727143177114,0.507989871493798,"protein_coding",15223
"ENSMUSG00000038954.14","Supt3",681.239948482091,-0.190198237952209,0.152992414038045,-1.24318737728338,0.213798793067027,0.508101150259872,"protein_coding",109115
"ENSMUSG00000035521.13","Gnptg",4543.69459711538,0.172175699440617,0.138515774599923,1.24300427108692,0.21386625957706,0.508202462369737,"protein_coding",214505
"ENSMUSG00000107076.1","Gm43480",41.4412222499018,0.598250928192909,0.481329326837483,1.24291393612695,0.213899549659235,0.508222548203352,"sense_intronic",NA
"ENSMUSG00000046952.8","Gm5815",483.890936927427,0.22872504714948,0.184035893473713,1.24282846586202,0.213931050453908,0.508234037588272,"processed_pseudogene",NA
"ENSMUSG00000036528.15","Ppfibp2",956.23399254916,-0.300728563955469,0.241983249419757,-1.2427660372219,0.213954061176101,0.508234037588272,"protein_coding",19024
"ENSMUSG00000038650.15","Rnh1",1855.39172038068,0.152458892945745,0.122688446916543,1.24265076930555,0.213996552745366,0.508242527090655,"protein_coding",107702
"ENSMUSG00000022427.3","Tomm22",4088.94242357879,0.156497185094024,0.125943927829084,1.2425941273358,0.214017435080618,0.508242527090655,"protein_coding",223696
"ENSMUSG00000102744.1","5830444F18Rik",119.316817006779,-0.490651470243044,0.394873289130207,-1.24255421612287,0.214032150129028,0.508242527090655,"TEC",NA
"ENSMUSG00000027778.15","Ift80",3898.52135318371,-0.205428544674593,0.165343067996031,-1.24243820538956,0.214074926802693,0.50825798474944,"protein_coding",68259
"ENSMUSG00000043881.8","Kbtbd7",6359.88492780265,-0.195820722978548,0.157621896401927,-1.24234467068723,0.21410942037236,0.50825798474944,"protein_coding",211255
"ENSMUSG00000024743.14","Syt7",23638.4490566948,0.165464963712488,0.133196042681045,1.24226636453993,0.214138301063854,0.50825798474944,"protein_coding",54525
"ENSMUSG00000046718.8","Bst2",416.319137158902,-1.20416184377363,0.969349997551294,-1.24223639223759,0.214149356122331,0.50825798474944,"protein_coding",69550
"ENSMUSG00000105388.1","Rpl36a-ps2",922.701044228434,0.212523325426564,0.171086605991043,1.24219733155318,0.214163763979989,0.50825798474944,"processed_pseudogene",NA
"ENSMUSG00000044864.16","Ankrd50",9844.53926186268,0.131373389339803,0.105771078329954,1.24205398502209,0.214216644528356,0.50825798474944,"protein_coding",99696
"ENSMUSG00000003464.13","Pex19",6483.88102334993,0.121640349500303,0.0979359747592425,1.24203950386294,0.214221987152928,0.50825798474944,"protein_coding",19298
"ENSMUSG00000043850.15","Clrn1",63.0530360835204,0.553145655350044,0.445384874156975,1.24194979992762,0.214255084327884,0.50825798474944,"protein_coding",229320
"ENSMUSG00000039519.6","Cyp7b1",1107.45361533941,-0.190580538362177,0.153464229654087,-1.24185641691065,0.214289542854705,0.50825798474944,"protein_coding",13123
"ENSMUSG00000038170.15","Pde4dip",39045.9788718641,0.199383130407757,0.160554255209067,1.24184270387682,0.214294603329122,0.50825798474944,"protein_coding",83679
"ENSMUSG00000109575.1","Gm44831",1180.15057170913,-0.366440865670199,0.295089456287647,-1.24179586177081,0.214311889962768,0.50825798474944,"TEC",NA
"ENSMUSG00000030214.6","Plbd1",39.937689729846,-0.82041827972163,0.660887940629192,-1.24138788028203,0.214462494172304,0.508518547405834,"protein_coding",66857
"ENSMUSG00000068243.6","Gm7079",106.890990210466,0.396461977353289,0.319376192333017,1.24136359212365,0.214471462423631,0.508518547405834,"processed_pseudogene",NA
"ENSMUSG00000001482.15","Def8",3440.83112120841,-0.152600435460534,0.12294257241828,-1.24123346745463,0.214519514752945,0.508573550095557,"protein_coding",23854
"ENSMUSG00000030036.8","Mogs",2038.88255920574,0.154190775207145,0.124243719642501,1.24103476337326,0.214592907006433,0.508608913170478,"protein_coding",57377
"ENSMUSG00000097122.1","Gm26624",40.0818991548461,-0.661206577767906,0.532793256075717,-1.24101904486933,0.214598713479676,0.508608913170478,"lincRNA",NA
"ENSMUSG00000084799.7","Ino80dos",506.682951632469,-0.287338129922938,0.231539216414141,-1.24099119955987,0.214608999917599,0.508608913170478,"lincRNA",NA
"ENSMUSG00000035069.3","Oma1",812.025664686201,-0.188959286106436,0.152278791674727,-1.24087723594537,0.21465110333908,0.508649783036971,"protein_coding",67013
"ENSMUSG00000110419.1","AW046200",134.754497221392,-0.40827203815489,0.329067935527834,-1.24069225249798,0.214719457443052,0.508716361350302,"bidirectional_promoter_lncRNA",NA
"ENSMUSG00000046897.16","Zfp740",7069.0306197587,-0.19084065080943,0.153826142706086,-1.24062560142373,0.214744089839992,0.508716361350302,"protein_coding",68744
