"ONTOLOGY","ID","Description","pvalue_enr","pvalue_depl","p.adjust_enr","p.adjust_depl","GeneRatio_enr","GeneRatio_depl","geneID_enr","geneID_depl"
"BP","GO:0009749","response to glucose",0.119353000941432,0.174708148242922,0.41470984023692,0.491101439976433,"10/601","10/654","Egr1/Nnat/Cacna1e/Adra2a/Unc13b/Lrp1/Ptprn/Kcnb1/Vamp2/Irs2","Tiam1/Igf1/Zbtb20/Gas6/Gpr68/Neurod1/Glp1r/Prkce/Sybu/Tra2b"
"BP","GO:0032602","chemokine production",0.119372760997229,0.154078887424092,0.41470984023692,0.465278946705465,"5/601","5/654","Egr1/Sirpa/Lrp1/App/Zfpm1","Erbin/Wnt5a/Alox8/Adcyap1/Tirap"
"BP","GO:0033692","cellular polysaccharide biosynthetic process",0.119372760997229,0.316974232138768,0.41470984023692,0.666556320215428,"5/601","4/654","Ndst3/Ndst4/Per2/Ext1/Irs2","Extl2/Igf1/Esrrb/Ppp1cb"
"BP","GO:0044380","protein localization to cytoskeleton",0.119372760997229,0.946390384863992,0.41470984023692,0.989189659826402,"5/601","1/654","Map1a/Anln/Cep72/Htr2a/Diaph1","Mid2"
"BP","GO:0046847","filopodium assembly",0.119372760997229,0.0635889104110902,0.41470984023692,0.286025741579547,"5/601","6/654","Gap43/Ripor2/Zmynd8/Gpm6a/Fscn1","Dnm3/Spata13/Arhgef4/Dock11/Nrp1/Tgfbr1"
"BP","GO:0048644","muscle organ morphogenesis",0.119372760997229,0.00697209175097,0.41470984023692,0.0705699778634481,"5/601","8/654","Fkbp1a/Bmp2/Zfpm1/Arid5b/Myh7","Prox1/Zfpm2/Adarb1/Vangl2/Wnt5a/Dsp/Tgfbr1/Mybpc1"
"BP","GO:1903317","regulation of protein maturation",0.119372760997229,0.316974232138768,0.41470984023692,0.666556320215428,"5/601","4/654","Lrrk2/Spon1/Myh9/Cd55/Gsn","Prkacb/Ccbe1/Cast/Nkd2"
"MF","GO:0016758","transferase activity, transferring hexosyl groups",0.120761201839752,0.706172410897228,0.392870484846016,0.917364159950604,"11/595","7/653","Xylt1/Ndst3/Ndst4/Galnt16/Dpy19l1/Large1/Wdfy3/B3galt2/Ext1/Dpy19l2/Gcnt2","Extl2/Mgat5b/Fut8/Fut9/Poglut3/Pygm/B3galt5"
"MF","GO:0004181","metallocarboxypeptidase activity",0.12084078115348,1,0.392870484846016,1,"2/595",NA,"Cpd/Cpe",NA
"MF","GO:0004890","GABA-A receptor activity",0.12084078115348,0.140848794582814,0.392870484846016,0.414787763707864,"2/595","2/653","Gabra2/Gabra3","Gabra4/Gabrd"
"MF","GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",0.12084078115348,1,0.392870484846016,1,"2/595",NA,"Nos1/Mical3",NA
"MF","GO:0052744","phosphatidylinositol monophosphate phosphatase activity",0.12084078115348,1,0.392870484846016,1,"2/595",NA,"Synj2/Mtmr1",NA
"MF","GO:0071837","HMG box domain binding",0.12084078115348,0.0260461585048582,0.392870484846016,0.160097052611171,"2/595","3/653","Pou3f3/Egr2","Jun/Mef2c/Dlx5"
"MF","GO:0099626","voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels",0.12084078115348,0.495410514698832,0.392870484846016,0.810412081476686,"2/595","1/653","Cacna1e/Tspoap1","Cnr1"
"BP","GO:0007638","mechanosensory behavior",0.120849812632286,1,0.41470984023692,1,"2/601",NA,"Cntnap2/Etv1",NA
"BP","GO:0010421","hydrogen peroxide-mediated programmed cell death",0.120849812632286,1,0.41470984023692,1,"2/601",NA,"Met/Hsph1",NA
"BP","GO:0030949","positive regulation of vascular endothelial growth factor receptor signaling pathway",0.120849812632286,0.492414510438418,0.41470984023692,0.759805610180237,"2/601","1/654","Prkcb/Kdr","Fgf9"
"BP","GO:0032673","regulation of interleukin-4 production",0.120849812632286,1,0.41470984023692,1,"2/601",NA,"Icosl/Zfpm1",NA
"BP","GO:0033008","positive regulation of mast cell activation involved in immune response",0.120849812632286,1,0.41470984023692,1,"2/601",NA,"Vamp8/Gab2",NA
"BP","GO:0034377","plasma lipoprotein particle assembly",0.120849812632286,0.492414510438418,0.41470984023692,0.759805610180237,"2/601","1/654","Mttp/Arf1","Apoe"
"BP","GO:0043306","positive regulation of mast cell degranulation",0.120849812632286,1,0.41470984023692,1,"2/601",NA,"Vamp8/Gab2",NA
"BP","GO:0045056","transcytosis",0.120849812632286,0.492414510438418,0.41470984023692,0.759805610180237,"2/601","1/654","Mal2/Lrp1","Mfsd2a"
"BP","GO:0061051","positive regulation of cell growth involved in cardiac muscle cell development",0.120849812632286,0.492414510438418,0.41470984023692,0.759805610180237,"2/601","1/654","Nr3c1/Akap6","Igf1"
"BP","GO:0070572","positive regulation of neuron projection regeneration",0.120849812632286,1,0.41470984023692,1,"2/601",NA,"Lrp1/Ptn",NA
"BP","GO:0070885","negative regulation of calcineurin-NFAT signaling cascade",0.120849812632286,1,0.41470984023692,1,"2/601",NA,"Prnp/Homer2",NA
"BP","GO:0071071","regulation of phospholipid biosynthetic process",0.120849812632286,1,0.41470984023692,1,"2/601",NA,"Htr2c/Htr2a",NA
"BP","GO:0071801","regulation of podosome assembly",0.120849812632286,1,0.41470984023692,1,"2/601",NA,"Fscn1/Gsn",NA
"BP","GO:0097468","programmed cell death in response to reactive oxygen species",0.120849812632286,1,0.41470984023692,1,"2/601",NA,"Met/Hsph1",NA
"BP","GO:0099550","trans-synaptic signaling, modulating synaptic transmission",0.120849812632286,0.0254764547648742,0.41470984023692,0.16050909255654,"2/601","3/654","Grm5/Syt4","Gucy1a1/Cnr1/Cspg5"
"BP","GO:0106057","negative regulation of calcineurin-mediated signaling",0.120849812632286,1,0.41470984023692,1,"2/601",NA,"Prnp/Homer2",NA
"BP","GO:0106072","negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway",0.120849812632286,0.492414510438418,0.41470984023692,0.759805610180237,"2/601","1/654","Pde4b/Sstr4","Oprm1"
"BP","GO:1902259","regulation of delayed rectifier potassium channel activity",0.120849812632286,0.492414510438418,0.41470984023692,0.759805610180237,"2/601","1/654","Akap6/Vamp2","Akap7"
"BP","GO:1903651","positive regulation of cytoplasmic transport",0.120849812632286,0.492414510438418,0.41470984023692,0.759805610180237,"2/601","1/654","Map2/Sorl1","Rdx"
"BP","GO:2000479","regulation of cAMP-dependent protein kinase activity",0.120849812632286,0.138917473065175,0.41470984023692,0.433798338360057,"2/601","2/654","Prkar1b/Akap6","Pkia/Pkib"
"BP","GO:0032886","regulation of microtubule-based process",0.121032317136592,0.961827563355143,0.414996242882422,0.997126104298616,"14/601","6/654","Plk2/Map2/Gnai1/Ripor2/Trim36/Met/Cyld/Gda/Cnih2/Map1a/Dync1h1/Nin/Hsph1/Diaph1","Map1b/Inpp5j/Fam107a/Nubp1/Epha3/Fkbp4"
"BP","GO:0034614","cellular response to reactive oxygen species",0.121154427491294,0.0954951009769103,0.415075266711793,0.354303893764649,"9/601","10/654","Slc8a1/Foxp1/Lrrk2/Met/Sirpa/Cd36/Tnfaip3/Ppargc1b/Hsph1","Foxo1/Trpc6/Kcnc2/Jun/Mapk3/Egfr/Ccs/Bcar1/Hnrnpd/Net1"
"BP","GO:0006650","glycerophospholipid metabolic process",0.12146504618429,0.28242980584343,0.415570109778084,0.630949892772761,"13/601","12/654","Synj2/Pik3r1/Htr2c/Inpp5d/Chrm5/Sh3glb1/Dgkz/Ttc7b/Mboat7/Fam126a/Htr2a/Mtmr4/Mtmr1","Pitpnc1/Dgkh/Aldh5a1/Efr3b/Napepld/Inpp5j/Inpp4b/Gpcpd1/Pla2g7/Vac14/Ip6k2/Plcg2"
"BP","GO:0002521","leukocyte differentiation",0.121531381685904,0.103552697111143,0.415570109778084,0.369547764462108,"21/601","23/654","Kit/Rasgrp1/Sh3rf1/Foxp1/Egr1/Pik3r1/Cbfa2t3/Tyro3/Cyld/Inpp5d/Tnfaip3/App/Bcl11a/Fancd2/Zfpm1/Plcl2/Gab2/Runx2/Ppargc1b/Prex1/Junb","Dock10/Ubash3b/Satb1/Jun/Mef2c/Dock11/Tmem178/Rora/Cd109/Zeb1/Inpp4b/Gas6/Flt3/Prkca/Gpr68/Car2/Shh/Atp11c/Tmem176a/Tmem176b/Mafb/Plcg2/Stat5b"
"BP","GO:0030038","contractile actin filament bundle assembly",0.121695590619978,0.0822313477563433,0.415570109778084,0.334796049933548,"7/601","8/654","Pik3r1/Met/Phactr1/Ppm1f/Fam171a1/S100a10/Pfn2","Tac1/Tmeff2/Nrp1/Arhgef10l/Carmil1/Zyx/Tgfbr1/Kank4"
"BP","GO:0043149","stress fiber assembly",0.121695590619978,0.0822313477563433,0.415570109778084,0.334796049933548,"7/601","8/654","Pik3r1/Met/Phactr1/Ppm1f/Fam171a1/S100a10/Pfn2","Tac1/Tmeff2/Nrp1/Arhgef10l/Carmil1/Zyx/Tgfbr1/Kank4"
"BP","GO:0002429","immune response-activating cell surface receptor signaling pathway",0.122099487085365,0.6309749737301,0.416270830665322,0.824387495907344,"8/601","5/654","Prkcb/Usp46/Prnp/Slc39a10/Cyld/Pde4b/Icosl/Plcl2","Mef2c/Cblb/Vav3/Bcar1/Plcg2"
"BP","GO:0019233","sensory perception of pain",0.122099487085365,6.54790427038141e-08,0.416270830665322,2.06291606660069e-05,"8/601","21/654","Grin2b/Nos1/Cacna1e/Zfhx2/Ccn3/Htr2c/Dlg2/Htr2a","Kcna1/Ephb1/Vip/Mme/Scn1a/Tac1/Grin2d/Grm1/Mapk3/Npy2r/Ngf/Mgll/Oprm1/Cnr1/Fgfr1/Ngfr/Comt/Cxcl12/Cxcr4/Adcyap1/Htr7"
"MF","GO:0030331","estrogen receptor binding",0.122820499522346,0.884640412098969,0.397491798454137,0.998334758996902,"4/595","1/653","Nrip1/Pik3r1/Strn/Ppargc1b","Grm1"
"BP","GO:0010799","regulation of peptidyl-threonine phosphorylation",0.12283715921691,0.153237460189984,0.417427167168576,0.465278946705465,"4/601","4/654","Met/Spred1/App/Phip","Trpc6/Cemip/Wnt5a/Pard3"
"BP","GO:0032456","endocytic recycling",0.12283715921691,0.153237460189984,0.417427167168576,0.465278946705465,"4/601","4/654","Sorl1/Lmtk2/Ccdc93/Eps15","Arl4c/Ehd3/Ehd1/Ndrg4"
"BP","GO:0032720","negative regulation of tumor necrosis factor production",0.12283715921691,0.346269327556258,0.417427167168576,0.698570361718885,"4/601","3/654","Sirpa/Cx3cl1/Tnfaip3/Cd34","Igf1/Gas6/Flt3"
"BP","GO:0071347","cellular response to interleukin-1",0.12283715921691,0.153237460189984,0.417427167168576,0.465278946705465,"4/601","4/654","Egr1/Dab2ip/Sirpa/Cx3cl1","St18/Il1r1/Mapk3/Rora"
"CC","GO:0005923","bicellular tight junction",0.123244545918056,0.0148718913618248,0.311255358313458,0.0833560330650429,"7/606","10/659","Ccnd1/Lin7a/Magi3/Rap2b/Rpgrip1l/Strn/Tjp1","Adcyap1r1/Lin7c/Shroom2/Cyth1/Frmd4b/Ocln/Clmp/Magi1/Pard3/Tgfbr1"
"MF","GO:0015631","tubulin binding",0.124841176100652,0.981990664432918,0.400765072083909,0.999948258971086,"18/595","8/653","Prnp/Ndrg1/Map2/Lrrk2/Trim36/Dnal1/Pde4b/Kif21b/Map1a/Lzts1/Ccdc88c/Tppp/Jakmip1/Hsph1/Clip2/Mast2/Reep1/Fcho2","Ncald/Dnm3/Arl4c/Tiam1/Kif26b/Map1b/Mid2/Sybu"
"MF","GO:0019955","cytokine binding",0.124957648880095,0.170217745909754,0.400765072083909,0.469449735743171,"6/595","6/653","Kit/Grem1/Cd36/Lifr/Bmpr2/Itga4","Il1r1/Cd109/Crlf1/Vasn/Cxcr4/Tgfbr1"
"BP","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling",0.124981306909901,0.312675329199334,0.424025648544521,0.663743994498784,"6/601","5/654","Rasgrp1/Dab2ip/Agap2/Dcn/Cbl/Kdr","Erbb4/Reln/Igf1/Ppp1r16b/Egfr"
"BP","GO:0061326","renal tubule development",0.124981306909901,0.0312647244520969,0.424025648544521,0.182336829133143,"6/601","8/654","Bmp2/Pou3f3/Grem1/Pbx1/Klhl3/Col4a1","Npnt/Kif26b/Dchs1/Mef2c/Fgf1/Eya1/Jag1/Shh"
"BP","GO:0097237","cellular response to toxic substance",0.12558825580645,0.443062119520823,0.425740122839019,0.75222272548752,"9/601","7/654","Foxp1/Egr1/Lrrk2/Met/Sirpa/Cd36/Tnfaip3/Hsph1/Kdr","Trpc6/Kcnc2/Ccs/Gstm7/Prkce/Glra2/Net1"
"BP","GO:0045669","positive regulation of osteoblast differentiation",0.126146625488256,0.00214945738713953,0.427287276310261,0.0279739369393202,"5/601","9/654","Bmp2/Pdlim7/Bmpr2/Bmpr1b/Runx2","Npnt/Igf1/Mef2c/Gdf10/Dlx5/Prkd1/Jag1/Cebpd/Cthrc1"
"CC","GO:0031301","integral component of organelle membrane",0.126536670638112,0.194464388284314,0.317947471907945,0.498795662604963,"13/606","13/659","Gabra2/Mal2/Sv2b/Syt4/Itm2b/Far2/Syt9/Slc17a7/Clstn1/CYTB/Vamp2/Zdhhc20/Stx1a","Synpr/Slc32a1/Sv2c/Syt2/Steap2/Slc17a8/Cux1/Slc27a2/Pcsk5/Cnr1/Slc30a3/Scamp1/Mcu"
"BP","GO:0006605","protein targeting",0.126613171338801,0.992733592329464,0.428098722747292,0.999999887221183,"15/601","5/654","Rab8b/Prnp/Pex5l/Lrrk2/Sorl1/Arl6ip1/Ppp2r2b/Zdhhc2/Cacnb1/Akap5/Kcnb1/Hspa5/Smurf1/Spcs3/Zdhhc20","Cacng2/Cemip/Erbin/Akap12/Pard3"
"BP","GO:0010811","positive regulation of cell-substrate adhesion",0.126930400854749,0.000320863863771886,0.428098722747292,0.00676474936205899,"8/601","15/654","Myadm/L1cam/Cd36/Ptn/Ppm1f/Prex1/S100a10/Kdr","Npnt/Ndnf/Edil3/Plekha2/Smoc2/Cdh13/Npy2r/Nrp1/Pcsk5/Carmil1/Cspg5/Prkce/Smoc1/Jup/Net1"
"BP","GO:0048284","organelle fusion",0.126930400854749,0.0938479139537245,0.428098722747292,0.350315785943244,"8/601","9/654","Rab8b/Doc2b/Snph/Syt4/Syt9/Vamp8/Vamp2/Stx1a","Stxbp6/Cplx2/Syt2/Cplx1/Vamp1/Vat1/Tbc1d4/Nkd2/Vav3"
"BP","GO:0090288","negative regulation of cellular response to growth factor stimulus",0.126930400854749,0.176791034806481,0.428098722747292,0.49519821933481,"8/601","8/654","Sorl1/Rasl11b/Dab2ip/Grem1/Dcn/Sulf1/Hspa5/Smurf1","Dlx1/Cd109/Sema6a/Wnt5a/Bambi/Vasn/Ngfr/Htra1"
"BP","GO:0014812","muscle cell migration",0.126999215363934,0.00576401814363122,0.428098722747292,0.0618165916048986,"7/601","11/654","Egr1/Sorl1/Met/Ccn3/Plxna1/Lrp1/Hdac4","Igfbp5/Igf1/Mef2c/Parva/Adamts1/Sema6d/Ndrg4/Pcsk5/Ddr1/Fgf9/Net1"
"BP","GO:0043534","blood vessel endothelial cell migration",0.126999215363934,0.0388133634082602,0.428098722747292,0.210214732644738,"7/601","9/654","Plk2/Jcad/Spred1/Grem1/Nr4a1/Myh9/Kdr","Igf1/Mef2c/Nrp1/Prkd1/Prkca/Stard13/Fgfr1/Apoe/Jup"
"BP","GO:0009746","response to hexose",0.127617513249952,0.185633115328463,0.429837122602329,0.506826484175375,"10/601","10/654","Egr1/Nnat/Cacna1e/Adra2a/Unc13b/Lrp1/Ptprn/Kcnb1/Vamp2/Irs2","Tiam1/Igf1/Zbtb20/Gas6/Gpr68/Neurod1/Glp1r/Prkce/Sybu/Tra2b"
"CC","GO:0008287","protein serine/threonine phosphatase complex",0.128335665332892,0.886263123358051,0.319226906230057,0.99999995667437,"4/606","1/659","Itpr1/Ppp2r2b/Ppp1r12a/Ppp4r4","Ppp1cb"
"CC","GO:1903293","phosphatase complex",0.128335665332892,0.886263123358051,0.319226906230057,0.99999995667437,"4/606","1/659","Itpr1/Ppp2r2b/Ppp1r12a/Ppp4r4","Ppp1cb"
"BP","GO:0050878","regulation of body fluid levels",0.128481847323293,0.0219928378045203,0.432400755248673,0.148399075186271,"13/601","17/654","Ccnd1/Npr3/Met/Tyro3/Alox12b/Cd36/Celsr2/Cx3cl1/Rap2b/Thbd/Stxbp3/Cd34/Vamp8","Erbb4/Ubash3b/Lyst/Atp2b2/Scnn1a/Tac1/Ptpro/Ano6/Gas6/Prkca/Shh/Ddr1/Prkce/Apoe/Stat5b/Chrm3/Abat"
"BP","GO:0010632","regulation of epithelial cell migration",0.128826314807547,3.46307561522082e-05,0.433053608152995,0.00146316467043185,"12/601","23/654","Plk2/Jcad/Met/Ptprg/Spred1/Dab2ip/Dcn/Bmpr2/Ppm1f/Gab2/Kdr/Pfn2","Sema5a/Prox1/Ptprm/Jun/Smoc2/Ccbe1/Igf1/Mcc/Tac1/Mef2c/Fgf1/Nrp1/Wnt5a/Prkd1/Prkca/Adamts9/Stard13/Shh/Fgfr1/Bcar1/Prkce/Apoe/Jup"
"MF","GO:0008188","neuropeptide receptor activity",0.12959245430329,0.0469468820746071,0.413766042439204,0.217520553612346,"3/595","4/653","Sstr4/Npbwr1/Prokr2","Npy2r/Grpr/Oprm1/Gpr83"
"BP","GO:0001919","regulation of receptor recycling",0.129606020196624,1,0.433053608152995,1,"3/601",NA,"Gria2/Gria3/Eps15",NA
"BP","GO:0006376","mRNA splice site selection",0.129606020196624,1,0.433053608152995,1,"3/601",NA,"Celf5/Srsf10/Celf1",NA
"BP","GO:0031116","positive regulation of microtubule polymerization",0.129606020196624,0.755643815815462,0.433053608152995,0.888678250871952,"3/601","1/654","Met/Gda/Nin","Map1b"
"BP","GO:0034260","negative regulation of GTPase activity",0.129606020196624,0.401794258629093,0.433053608152995,0.737694231594279,"3/601","2/654","Lrrk2/Dab2ip/Sh3bp4","Rdx/Adcyap1"
"BP","GO:0046329","negative regulation of JNK cascade",0.129606020196624,0.755643815815462,0.433053608152995,0.888678250871952,"3/601","1/654","Cyld/Sirpa/Per1","Dact1"
"BP","GO:0071260","cellular response to mechanical stimulus",0.129606020196624,1,0.433053608152995,1,"3/601",NA,"Ripor2/Nos1/Arhgdia",NA
"BP","GO:1905209","positive regulation of cardiocyte differentiation",0.129606020196624,0.155477826406455,0.433053608152995,0.465278946705465,"3/601","3/654","Grem1/Nr3c1/Akap6","Sema3c/Igf1/Mef2c"
"BP","GO:2000404","regulation of T cell migration",0.129606020196624,0.401794258629093,0.433053608152995,0.737694231594279,"3/601","2/654","Ripor2/App/Itga4","Wnt5a/Cxcl12"
"BP","GO:0030178","negative regulation of Wnt signaling pathway",0.130107798806655,0.000190835832729723,0.43438380637441,0.00468632084691967,"9/601","17/654","Tle3/Egr1/Ptpru/Bmp2/Dab2ip/Cyld/Grem1/Lrp1/Mllt3","Foxo1/Rbms3/Tle4/Mcc/Frzb/Ptpro/Wnt5a/Apcdd1/Nkd2/Shh/Ankrd6/Cdh2/Apoe/Fgf9/Dact1/Shisa6/Cthrc1"
"BP","GO:0042866","pyruvate biosynthetic process",0.130999091624299,0.522654205068021,0.434461393391824,0.772541543879612,"6/601","4/654","Cbfa2t3/Pgam1/App/Eno2/Htr2a/Hdac4","Igf1/Esrrb/Zbtb20/Aldoc"
"BP","GO:0072384","organelle transport along microtubule",0.130999091624299,0.732806586804535,0.434461393391824,0.876787327163838,"6/601","3/654","Rasgrp1/Map2/Wasf1/Ap3m2/Cnih2/Dync1h1","Map1b/Sybu/Actr10"
"BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway",0.130999091624299,0.322788912141201,0.434461393391824,0.675263155021429,"6/601","5/654","Sh3rf1/Ar/Agap2/Cx3cl1/Tnfaip3/Phip","Igf1/Eya1/Nrp1/Faim/Tgfbr1"
"MF","GO:0033293","monocarboxylic acid binding",0.131046827604717,1,0.41654170202928,1,"4/595",NA,"Cd36/Sh3glb1/Arhgdia/Acox1",NA
"BP","GO:0003407","neural retina development",0.131064248507701,0.163029694714682,0.434461393391824,0.476412671099971,"4/601","4/654","Dio3/Gpm6a/Ptn/Hcn1","Ptprm/Dlx2/Dlx1/Neurod1"
"BP","GO:0045687","positive regulation of glial cell differentiation",0.131064248507701,0.163029694714682,0.434461393391824,0.476412671099971,"4/601","4/654","Bmp2/Zfp365/Ptn/Ttbk1","Ntf3/Spint1/Shh/Cxcr4"
"BP","GO:0046718","viral entry into host cell",0.131064248507701,0.636868231123756,0.434461393391824,0.82975104516006,"4/601","2/654","Trim8/Eps15/Vamp8/Gsn","Gas6/Mid2"
"BP","GO:0048538","thymus development",0.131064248507701,0.163029694714682,0.434461393391824,0.476412671099971,"4/601","4/654","Ephb3/Pbx1/Jarid2/Lmo4","Mapk3/Shh/Mafb/Tgfbr1"
"BP","GO:0071674","mononuclear cell migration",0.131064248507701,0.0602112322053573,0.434461393391824,0.275454887726464,"4/601","5/654","Ccn3/Sirpa/Grem1/Cx3cl1","Ptpro/Mapk3/Ano6/Pla2g7/Cxcl12"
"BP","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production",0.131064248507701,0.360364683928687,0.434461393391824,0.722391700844893,"4/601","3/654","Sirpa/Cx3cl1/Tnfaip3/Cd34","Igf1/Gas6/Flt3"
"BP","GO:0010638","positive regulation of organelle organization",0.131227140399683,0.640422692724451,0.434657484802111,0.82975104516006,"29/601","24/654","Doc2b/Lrrk2/Nos1/Met/Actr2/Wasf1/Gda/Cx3cl1/Dcn/Abi2/Slk/Sh3glb1/Baiap2/Iqgap2/Dzip1/Jarid2/Syt9/Dync1h1/Ppm1f/Fscn1/Smurf1/Nin/Gsn/S100a10/Phip/Kdr/Pfn2/Arf1/Synpo2","Sema5a/Prox1/Syt2/Nek7/Ntf3/Igf1/Tgfa/Cdc42ep4/Camk2b/Tac1/Mapk3/Map1b/Nrp1/Wnt5a/Prkd1/Arhgef10l/Carmil1/Cct3/Prkce/Bok/Pkib/Hmbox1/Hnrnpd/Tgfbr1"
"MF","GO:0030674","protein binding, bridging",0.131828359461845,0.654839515597771,0.41716351971926,0.894132540943911,"8/595","5/653","Synm/Wwc1/Baiap2/Map1a/Fscn1/Gab2/Stx1a/Synpo2","Spsb1/Grb14/Gas6/Peli2/Sh2d3c"
"BP","GO:0045667","regulation of osteoblast differentiation",0.131859385919718,0.00859766439683117,0.435731493344441,0.0827788719411997,"8/601","12/654","Bmp2/Grem1/Pdlim7/Bmpr2/Bmpr1b/Dlk1/Runx2/Hdac4","Npnt/Igfbp5/Igf1/Mef2c/Gdf10/Dlx5/Prkd1/Jag1/Fgfr1/Cebpd/Smoc1/Cthrc1"
"BP","GO:0016482","cytosolic transport",0.131863373164857,0.858090790015227,0.435731493344441,0.94440244319985,"10/601","5/654","Map2/Lrrk2/Sorl1/Rab9b/Lmtk2/Actr2/Sh3glb1/Dnajc13/Eps15/Srsf10","Ehd3/Mapk3/Rdx/Sybu/Pqlc1"
"BP","GO:0034284","response to monosaccharide",0.131863373164857,0.191209161350712,0.435731493344441,0.510316174419038,"10/601","10/654","Egr1/Nnat/Cacna1e/Adra2a/Unc13b/Lrp1/Ptprn/Kcnb1/Vamp2/Irs2","Tiam1/Igf1/Zbtb20/Gas6/Gpr68/Neurod1/Glp1r/Prkce/Sybu/Tra2b"
"BP","GO:0002764","immune response-regulating signaling pathway",0.132074286299716,0.675674322869447,0.43574114928804,0.846208178337221,"13/601","9/654","Prkcb/Kit/Usp46/Prnp/Slc39a10/Tyro3/Dab2ip/Cyld/Cd36/Pde4b/Tnfaip3/Icosl/Plcl2","Mef2c/Cblb/Erbin/Vav3/Bcar1/Prkce/Zc3hav1/Plcg2/Tirap"
"BP","GO:0010001","glial cell differentiation",0.132074286299716,0.00548358979996964,0.43574114928804,0.0598486745340121,"13/601","19/654","Gap43/Ndrg1/Bmp2/Zfp365/Lrp1/Trpc4/Ptn/App/Lingo1/Pou3f1/Lamc3/Ttbk1/Egr2","Reln/Prdm8/Dlx2/Ntf3/Dner/Dlx1/Igf1/Mapk3/Gfap/Egfr/Cntnap1/Spint1/Shh/Cspg5/Slc8a3/Pard3/Cdh2/Cxcr4/Fgf5"
"BP","GO:0015718","monocarboxylic acid transport",0.132417638976219,0.0412214054825734,0.436530218182816,0.218064766824581,"7/601","9/654","Hrh3/Htr2c/Cd36/Trpc4/Sstr4/Slc16a1/Irs2","Slc6a1/Slc32a1/Grik1/Slco2a1/Slc27a2/Mfsd2a/Acsl6/Apoe/Abat"
"CC","GO:0031225","anchored component of membrane",0.132578662119566,0.00865381013434583,0.327675834238157,0.056939562333232,"8/606","12/659","Prnp/Rab3c/Cacna2d1/Ntm/Cntn3/Ly6h/Dlg2/Cd55","Gad2/Gfra2/Cdh13/Rab3b/Lsamp/Lypd6/Cd109/Lypd6b/Car4/Lynx1/Lypd1/Bcan"
"MF","GO:0015108","chloride transmembrane transporter activity",0.133071782163056,0.346105383072071,0.41804234833956,0.726741322241862,"5/595","4/653","Gabra2/Gabra3/Clcn2/Chrm5/Slc17a7","Gabra4/Gabrd/Ano6/Glra2"
"BP","GO:0051279","regulation of release of sequestered calcium ion into cytosol",0.133092962506538,0.0268451964523597,0.43806717431453,0.166280251388439,"5/601","7/654","Slc8a1/Fkbp1a/Cx3cl1/Akap6/Diaph1","Ubash3b/Capn3/Cemip/Ngf/Prkd1/Gstm7/Prkce"
"BP","GO:0061951","establishment of protein localization to plasma membrane",0.133092962506538,0.801158591745545,0.43806717431453,0.910668889089842,"5/601","2/654","Lrrc7/Arhgap44/Snx27/Grasp/Vamp2","Nectin3/Rilpl1"
"BP","GO:0005975","carbohydrate metabolic process",0.133843548133662,0.743888720502053,0.440191889073818,0.882054060359361,"25/601","19/654","St6galnac5/Ndst3/Synj2/Itpka/Pik3r1/Cbfa2t3/Ndst4/Gpd2/Pgam1/Gpd1l/App/Per2/Eno2/Nr3c1/Arpp19/Ldha/B3galt2/Amy1/Chst8/Htr2a/Midn/Ext1/Hdac4/Irs2/Slc5a3","Foxo1/Extl2/St8sia4/Adcyap1r1/Igf1/Aldh5a1/Esrrb/Rora/Inpp5j/Dlat/Inpp4b/Zbtb20/Ippk/Prkce/Aldoc/Dgat2/Ppp1cb/Pygm/B3galt5"
"BP","GO:0002793","positive regulation of peptide secretion",0.13459361606777,0.0487724397729323,0.440698494110169,0.242850788823287,"14/601","17/654","Rab8b/Rasgrp1/Doc2b/Pex5l/Nnat/Lrrk2/Myh10/Unc13b/Lrp1/Cd36/Cd34/Vamp8/Arf1/Irs2","Il1rap/Igf1/Mapk3/Npy2r/Itsn1/Egfr/Wnt5a/Flt3/Alox8/Gpr68/Akap12/Glp1r/Prkce/Sybu/Mcu/Adcyap1/Abat"
"BP","GO:0009611","response to wounding",0.134652380611309,0.00132734570228049,0.440698494110169,0.0191865823587166,"20/601","30/654","Gap43/Xylt1/Tyro3/Adra2a/Myh10/Ccn3/Tnr/Ripor1/Lrp1/Cd36/Cx3cl1/Tnfaip3/Ptn/Rap2b/Myh9/Thbd/Large1/Stxbp3/Cd34/Lrig2","Erbb4/Ndnf/Ubash3b/Jun/Capn3/Smoc2/Lyst/Igf1/Gfap/Nrep/Tmeff2/Lgr6/Egfr/Cd109/Vangl2/Ano6/Wnt5a/Gas6/Prkca/Shh/Ddr1/Dsp/Ngfr/Prkce/Pard3/Apoe/Ptgfrn/Slc1a2/Cxcr4/Abat"
