"","Length","gencodeID","ensemblID","gene_type","Symbol","EntrezID","meanExprs","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000001910.4",4300,"ENSMUSG00000001910.4","ENSMUSG00000001910","protein_coding","Nacc1",66830,24.2387340363911,-0.0118907405570465,6.699332202239,-0.120310924238807,0.905433044044384,0.973953291028049,-7.37416650874018
"ENSMUSG00000001909.15",6306,"ENSMUSG00000001909.15","ENSMUSG00000001909","protein_coding","Trmt1",212528,2.90446517176222,-0.296594077268226,4.19181467683623,-1.64970368063807,0.114566804810327,0.43356312494661,-5.40296385607737
"ENSMUSG00000001911.16",7351,"ENSMUSG00000001911.16","ENSMUSG00000001911","protein_coding","Nfix",18032,38.5979766926466,0.0890737937455344,8.13963050391603,0.885525345766592,0.386359679131772,0.749804583981324,-7.28460285415593
"ENSMUSG00000053226.6",1584,"ENSMUSG00000053226.6","ENSMUSG00000053226","protein_coding","Dand5",23863,1.8663230857421,-0.063021685390225,1.48018386776487,-0.108950365239613,0.914323738047771,0.97651918192185,-5.92957545038127
"ENSMUSG00000033751.5",2494,"ENSMUSG00000033751.5","ENSMUSG00000033751","protein_coding","Gadd45gip1",102060,2.13643505572647,0.811918681148772,2.42843590502288,2.94582483666399,0.0079709650508097,0.0840720395566488,-2.60063810437898
"ENSMUSG00000003813.15",2577,"ENSMUSG00000003813.15","ENSMUSG00000003813","protein_coding","Rad23a",19358,11.6278740112984,-0.0481185482899236,4.89585413517744,-0.294922753858605,0.771081819946294,0.944301421227799,-6.87328008076036
"ENSMUSG00000003814.8",2880,"ENSMUSG00000003814.8","ENSMUSG00000003814","protein_coding","Calr",12317,96.2247497979561,0.18287112931046,8.10851530810559,2.28863584557869,0.0330765044184681,0.215866674307055,-5.24254046458421
"ENSMUSG00000003808.18",4538,"ENSMUSG00000003808.18","ENSMUSG00000003808","protein_coding","Farsa",66590,3.41934481957055,-0.313713007943935,3.93937649591416,-1.48680088602892,0.152608328749652,0.500175916419603,-5.56669497561466
"ENSMUSG00000003824.12",1968,"ENSMUSG00000003824.12","ENSMUSG00000003824","protein_coding","Syce2",71846,1.36895213695956,-0.357453236961925,1.4799534358417,-0.812227521702578,0.426190016217631,0.778921745092036,-5.62049566180543
"ENSMUSG00000003809.14",2754,"ENSMUSG00000003809.14","ENSMUSG00000003809","protein_coding","Gcdh",270076,3.89798121371612,-0.0835768143516792,3.43328982101595,-0.373459062674402,0.712722224310168,0.92637812719172,-6.43150446771631
"ENSMUSG00000003812.13",5389,"ENSMUSG00000003812.13","ENSMUSG00000003812","protein_coding","Dnase2a",13423,0.185631104213806,-0.303692347857207,0.167571271478315,-0.536091505797638,0.59778701049837,0.874512804352805,-5.54641026670991
"ENSMUSG00000053693.16",6459,"ENSMUSG00000053693.16","ENSMUSG00000053693","protein_coding","Mast1",56527,14.63930775099,-0.0789437366357488,6.56117308008809,-0.76044034494697,0.455832267846608,0.79684482477494,-7.04567681194574
"ENSMUSG00000048617.16",3393,"ENSMUSG00000048617.16","ENSMUSG00000048617","protein_coding","Rtbdn",234542,0.343199653091588,-0.61361815559774,0.261162138272466,-0.900433271984987,0.378567032935127,0.744343621586985,-5.31858358052106
"ENSMUSG00000052926.15",3509,"ENSMUSG00000052926.15","ENSMUSG00000052926","protein_coding","Rnaseh2a",69724,3.16482853308578,-0.0715479915410022,3.48638436448057,-0.295413967024537,0.77071200497037,0.944301421227799,-6.48511963917886
"ENSMUSG00000005161.15",3050,"ENSMUSG00000005161.15","ENSMUSG00000005161","protein_coding","Prdx2",21672,18.3588052671747,0.00151585092300869,5.80667748651809,0.0126569164996174,0.990026475654463,0.99613454889929,-7.17669924167007
"ENSMUSG00000052837.6",2301,"ENSMUSG00000052837.6","ENSMUSG00000052837","protein_coding","Junb",16477,18.1691131503406,0.623763326074705,5.32651472044338,3.3246380260195,0.00336751327802378,0.0451973618301219,-2.46134893658615
"ENSMUSG00000052566.8",3978,"ENSMUSG00000052566.8","ENSMUSG00000052566","protein_coding","Hook2",170833,1.07574490315804,-0.0459180779475725,2.10628036955746,-0.1153376419643,0.909323602093976,0.974652804543476,-6.08936062039438
"ENSMUSG00000052456.9",1881,"ENSMUSG00000052456.9","ENSMUSG00000052456","protein_coding","Asna1",56495,16.5060632225002,-0.00343784159332234,4.96382472786749,-0.0269145012111259,0.97879373404017,0.992576740524406,-6.95389831642671
"ENSMUSG00000041203.9",902,"ENSMUSG00000041203.9","ENSMUSG00000041203","protein_coding","Trir",68544,22.3680980483378,-0.144963568608115,4.33656830782662,-0.846130245194016,0.40745508951527,0.76412194971257,-6.40834524654024
"ENSMUSG00000031691.14",6285,"ENSMUSG00000031691.14","ENSMUSG00000031691","protein_coding","Tnpo2",212999,26.6959421683663,0.214851571705183,7.38835491451948,2.55006961650875,0.0190413365894082,0.153744785437226,-4.57776492920311
"ENSMUSG00000087026.7",2132,"ENSMUSG00000087026.7","ENSMUSG00000087026","processed_transcript","A230103J11Rik",NA,0.446868559958884,0.891436601625801,0.0866668002832747,1.4079394658452,0.174449471714018,0.532152464711527,-4.80067720243219
"ENSMUSG00000008167.14",3383,"ENSMUSG00000008167.14","ENSMUSG00000008167","protein_coding","Fbxw9",68628,1.05614857436609,-0.469358908026966,1.85286576856988,-1.32327538192219,0.200620920756159,0.567523131584311,-5.19544860405512
"ENSMUSG00000060038.14",2324,"ENSMUSG00000060038.14","ENSMUSG00000060038","protein_coding","Dhps",330817,7.22133738145747,0.218275951039942,4.06597065670013,1.11268325316398,0.278993915249029,0.656543399524907,-6.09785662584532
"ENSMUSG00000005150.16",2818,"ENSMUSG00000005150.16","ENSMUSG00000005150","protein_coding","Wdr83",67836,2.02184631427166,-0.542598496811144,2.48362742620318,-1.59408821110746,0.126542728280583,0.457071488463528,-4.97235303298837
"ENSMUSG00000059355.13",1031,"ENSMUSG00000059355.13","ENSMUSG00000059355","protein_coding","Wdr83os",414077,4.76095080874081,-0.547632049940038,2.28193050462036,-1.58381493452921,0.128866042878533,0.461137036623293,-4.95256269019489
"ENSMUSG00000005142.10",8026,"ENSMUSG00000005142.10","ENSMUSG00000005142","protein_coding","Man2b1",17159,3.32226430765409,0.149519306109543,4.74666704327969,1.09669864733989,0.285757378148366,0.664842588882989,-6.28585820542808
"ENSMUSG00000074194.4",2946,"ENSMUSG00000074194.4","ENSMUSG00000074194","protein_coding","Zfp791",244556,2.55272493294499,-0.0134322252101081,2.91788410619317,-0.0412971168705437,0.967467078393347,0.99112153265929,-6.34956432199759
"ENSMUSG00000031696.9",8899,"ENSMUSG00000031696.9","ENSMUSG00000031696","protein_coding","Vps35",65114,33.3692878528674,0.0638396599150264,8.21281163693386,0.804165316831149,0.430723737400689,0.781362844921585,-7.36976373144054
"ENSMUSG00000031697.12",2469,"ENSMUSG00000031697.12","ENSMUSG00000031697","protein_coding","Orc6",56452,5.21452115303395,-0.0696406499120234,3.67585284826728,-0.285362406535767,0.77829047680133,0.946909578309784,-6.53612039928286
"ENSMUSG00000031698.14",4283,"ENSMUSG00000031698.14","ENSMUSG00000031698","protein_coding","Mylk3",213435,0.245363407721577,-2.23258622415422,-0.378061699209741,-2.92148075630077,0.00841794522660229,0.0875577732444487,-2.44798808966898
"ENSMUSG00000036934.9",1679,"ENSMUSG00000036934.9","ENSMUSG00000036934","protein_coding","4921524J17Rik",66714,5.99958167438431,-0.161884640510627,3.33796677596084,-0.589533736612748,0.562081353845318,0.856776330475621,-6.28612827922879
"ENSMUSG00000031700.11",5643,"ENSMUSG00000031700.11","ENSMUSG00000031700","protein_coding","Gpt2",108682,7.7427688799675,0.745623672082007,5.40535929392504,4.77963943034755,0.000113235224432599,0.00357207541015756,0.841973421272947
"ENSMUSG00000031701.6",2975,"ENSMUSG00000031701.6","ENSMUSG00000031701","protein_coding","Dnaja2",56445,83.7530486560409,-0.0170337742342933,7.96129212234393,-0.23469525961843,0.816822916405387,0.952567460407938,-7.617036425291
"ENSMUSG00000109731.1",618,"ENSMUSG00000109731.1","ENSMUSG00000109731","lincRNA","Gm45425",NA,0.120174161856076,-0.292858613776183,-1.8156027603226,-0.389651621687625,0.700897915944497,0.922501285838432,-5.43205399506727
"ENSMUSG00000036902.10",5938,"ENSMUSG00000036902.10","ENSMUSG00000036902","protein_coding","Neto2",74513,16.0662947817178,0.109716015064216,6.57129285157083,1.02390569055328,0.318062792534617,0.696040220000293,-6.82224851349597
"ENSMUSG00000031703.8",11045,"ENSMUSG00000031703.8","ENSMUSG00000031703","protein_coding","Itfg1",71927,25.9756252435006,0.0396057874110483,8.16449984965245,0.543165737831619,0.592997346554805,0.87175175486225,-7.5379207127855
"ENSMUSG00000036879.15",7417,"ENSMUSG00000036879.15","ENSMUSG00000036879","protein_coding","Phkb",102093,5.27440479092056,0.212890779802462,5.28256490240719,1.45301817503319,0.161675054870479,0.513423562530208,-5.99081776049923
"ENSMUSG00000047866.18",5346,"ENSMUSG00000047866.18","ENSMUSG00000047866","protein_coding","Lonp2",66887,16.9141325533178,0.0231130097220418,6.49700790893695,0.228206507480332,0.821794532514789,0.953311670529384,-7.30631749120049
"ENSMUSG00000036840.5",1968,"ENSMUSG00000036840.5","ENSMUSG00000036840","protein_coding","Siah1a",20437,10.9926404150475,-0.119448586494797,4.4352639344885,-0.683937471300272,0.501835348194297,0.8236236270991,-6.5653612034759
"ENSMUSG00000031652.11",12189,"ENSMUSG00000031652.11","ENSMUSG00000031652","protein_coding","N4bp1",80750,6.00574224695959,0.118596475432938,6.19349968669944,1.09143603650037,0.288010007099249,0.667492826481395,-6.65702074393383
"ENSMUSG00000098434.1",879,"ENSMUSG00000098434.1","ENSMUSG00000098434","lincRNA","2010110E17Rik",NA,0.133696053483751,-0.377916057887274,-1.68352255192917,-0.512293283659225,0.614037073482513,0.884645294548896,-5.39454288538515
"ENSMUSG00000099162.1",361,"ENSMUSG00000099162.1","ENSMUSG00000099162","lincRNA","Gm27168",NA,0.137191533965974,-0.226895839477546,-1.8156027603226,-0.319807574939243,0.752419277637977,0.938258100882039,-5.45614968538297
"ENSMUSG00000066362.5",538,"ENSMUSG00000066362.5","ENSMUSG00000066362","processed_pseudogene","Rps13-ps1",NA,1.14288338247746,-1.37799292018387,-0.462615597206774,-2.02057145691367,0.0568690738002653,0.292086627889697,-3.92928912051104
"ENSMUSG00000097248.9",5744,"ENSMUSG00000097248.9","ENSMUSG00000097248","lincRNA","Gm2694",NA,0.139575947063831,0.048761069845164,-0.340773451128806,0.0637558346702942,0.949795335022129,0.986523076433673,-5.6053173363148
"ENSMUSG00000031654.16",3037,"ENSMUSG00000031654.16","ENSMUSG00000031654","protein_coding","Cbln1",12404,2.03081276274052,0.6322614526831,2.52631302929114,1.47883038737137,0.154709116626642,0.502928850142273,-5.18372249434593
"ENSMUSG00000045333.15",5608,"ENSMUSG00000045333.15","ENSMUSG00000045333","protein_coding","Zfp423",94187,5.71796710984846,-0.358816344303762,4.99888472428297,-2.54565962618567,0.0192227965009412,0.154344859782522,-4.02679122144143
"ENSMUSG00000036810.16",3563,"ENSMUSG00000036810.16","ENSMUSG00000036810","protein_coding","Cnep1r1",382030,6.16370940115065,0.124521452395289,4.44809589271743,0.65488224410321,0.519978774138657,0.833924581921789,-6.59155533604414
"ENSMUSG00000031657.16",4497,"ENSMUSG00000031657.16","ENSMUSG00000031657","protein_coding","Heatr3",234549,5.88847626997916,0.240313978895027,4.73445109300999,1.68958238693834,0.106582285251204,0.416839950693354,-5.5086316217745
"ENSMUSG00000062704.3",475,"ENSMUSG00000062704.3","ENSMUSG00000062704","lincRNA","9430002A10Rik",NA,0.150090424978337,-0.215834527472067,-1.8156027603226,-0.291127785746151,0.773940782816552,0.944301421227799,-5.46379675963319
"ENSMUSG00000036779.12",4937,"ENSMUSG00000036779.12","ENSMUSG00000036779","protein_coding","Tent4b",214627,15.1846324399751,0.0669056955109259,6.2316517939082,0.672203983207023,0.509118629775243,0.827407516491927,-7.04045871113093
"ENSMUSG00000031659.13",6733,"ENSMUSG00000031659.13","ENSMUSG00000031659","protein_coding","Adcy7",11513,0.212566047328446,-0.872812737819873,0.327640000945638,-1.1832617984647,0.250531540097803,0.625990744980261,-5.07236574376457
"ENSMUSG00000031660.13",5244,"ENSMUSG00000031660.13","ENSMUSG00000031660","protein_coding","Brd7",26992,6.11862376612728,-0.0794553444194521,5.00890428093995,-0.561076065992136,0.580956351714353,0.866452915775986,-6.79612310143359
"ENSMUSG00000031661.12",4558,"ENSMUSG00000031661.12","ENSMUSG00000031661","protein_coding","Nkd1",93960,0.404478578165619,0.274632890670504,0.85223145524136,0.462368531760569,0.648790088159027,0.900567086240892,-5.68468148596836
"ENSMUSG00000036712.15",12576,"ENSMUSG00000036712.15","ENSMUSG00000036712","protein_coding","Cyld",74256,19.6785379013583,0.450844248702434,7.93856439360857,5.24613013668917,3.86998531814029e-05,0.00153293227517814,1.41644848018846
"ENSMUSG00000031665.7",5265,"ENSMUSG00000031665.7","ENSMUSG00000031665","protein_coding","Sall1",58198,0.781100553516388,-0.13461570847352,1.91658356291603,-0.256731433979465,0.79999936228131,0.952255939221857,-5.99185605346132
"ENSMUSG00000043668.13",3356,"ENSMUSG00000043668.13","ENSMUSG00000043668","protein_coding","Tox3",244579,3.95200868106674,-0.491493107247151,3.72375320320246,-2.30026204437752,0.0322890927328761,0.212397848581898,-4.16359832833289
"ENSMUSG00000110332.1",979,"ENSMUSG00000110332.1","ENSMUSG00000110332","protein_coding","Gm19935",NA,0.27630332089008,0.127906284190972,-1.02312150996202,0.197560669917864,0.845375840369005,0.961691147076655,-5.52834003295272
"ENSMUSG00000056608.14",23148,"ENSMUSG00000056608.14","ENSMUSG00000056608","protein_coding","Chd9",109151,5.06927255927306,0.191164885710018,6.87010251682046,1.94069260685192,0.0664720950834562,0.320474029927213,-5.6094853123757
"ENSMUSG00000110166.1",452,"ENSMUSG00000110166.1","ENSMUSG00000110166","antisense","Gm45641",NA,0.36207475144818,-0.82867607076635,-1.25608230051708,-1.29832264632477,0.208897217481238,0.576685755125865,-4.81077778974299
"ENSMUSG00000109812.1",1896,"ENSMUSG00000109812.1","ENSMUSG00000109812","TEC","Gm45640",NA,4.28141869464852,0.0578101724089291,3.03580486941934,0.217637926548419,0.829908494678467,0.955995745152705,-6.35284148979197
"ENSMUSG00000074171.2",1885,"ENSMUSG00000074171.2","ENSMUSG00000074171","TEC","Gm6658",NA,0.160299288226286,0.681018937789728,-1.02921013181116,0.91699851645003,0.370031052907215,0.737654614400359,-5.18198925170221
"ENSMUSG00000031666.15",7558,"ENSMUSG00000031666.15","ENSMUSG00000031666","protein_coding","Rbl2",19651,4.81594906381666,0.0391780969742942,5.17345417897393,0.273569986862828,0.787210449748475,0.950845936612765,-6.98555457226792
"ENSMUSG00000031667.16",7040,"ENSMUSG00000031667.16","ENSMUSG00000031667","protein_coding","Aktip",14339,8.0529844582909,-0.000199007517400307,5.83085100798314,-0.00191798312332531,0.998488606980487,0.999355752018971,-7.17085019018451
"ENSMUSG00000033282.14",14688,"ENSMUSG00000033282.14","ENSMUSG00000033282","protein_coding","Rpgrip1l",244585,3.92695928108669,0.417538231532515,5.84346247700406,3.82804968345213,0.00104590461818851,0.0195357683766348,-1.45216569429792
"ENSMUSG00000109956.1",1789,"ENSMUSG00000109956.1","ENSMUSG00000109956","TEC","Gm45428",NA,0.569576220120687,0.364339516323043,0.209878503748692,0.584112302856145,0.56565251866522,0.857962000713691,-5.5247286967853
"ENSMUSG00000055932.15",13031,"ENSMUSG00000055932.15","ENSMUSG00000055932","protein_coding","Fto",26383,13.9371975600638,-0.216374426628046,7.49631377720898,-2.63077954284531,0.0159920613571608,0.137266516723554,-4.43325049359957
"ENSMUSG00000110371.1",762,"ENSMUSG00000110371.1","ENSMUSG00000110371","processed_pseudogene","Gm9619",NA,0.240979181976493,-0.675560424723307,-1.41936213514231,-0.976509084047821,0.34043583230254,0.715008902314597,-5.10977491006484
"ENSMUSG00000031740.8",3371,"ENSMUSG00000031740.8","ENSMUSG00000031740","protein_coding","Mmp2",17390,0.264058863410972,-0.0717266981175112,-0.124031447412958,-0.0889190531233349,0.930027509644233,0.979910133432063,-5.63906202025874
"ENSMUSG00000033192.5",3388,"ENSMUSG00000033192.5","ENSMUSG00000033192","protein_coding","Lpcat2",270084,0.259181620396771,1.28939812550875,-0.170466659346021,2.06295871710485,0.0522943928347972,0.278371014460065,-3.88373407291451
"ENSMUSG00000058019.13",2850,"ENSMUSG00000058019.13","ENSMUSG00000058019","protein_coding","Ces5a",67935,0.146080113706208,-1.03709768767905,-0.831958799776502,-1.37208221215581,0.18517956555021,0.547681633818046,-4.75670936188336
"ENSMUSG00000097520.2",6259,"ENSMUSG00000097520.2","ENSMUSG00000097520","antisense","4930488L21Rik",NA,0.115541228022742,1.00819134217261,-0.451892095605905,1.19789762877143,0.244911815616687,0.620608407588048,-4.97583653092706
"ENSMUSG00000031748.16",11053,"ENSMUSG00000031748.16","ENSMUSG00000031748","protein_coding","Gnao1",14681,62.8017841437483,0.185156687037496,9.43790330483505,3.21432727155795,0.00433726980919789,0.0544453885470797,-3.61925447901744
"ENSMUSG00000031751.14",4132,"ENSMUSG00000031751.14","ENSMUSG00000031751","protein_coding","Amfr",23802,37.421162325087,-0.131249889788762,7.27135356273674,-1.58110160625554,0.129485584683065,0.462387379139876,-6.26034511806289
"ENSMUSG00000031754.10",5350,"ENSMUSG00000031754.10","ENSMUSG00000031754","protein_coding","Nudt21",68219,18.2229081049047,-0.100622230864956,6.59025724814294,-0.840307523180381,0.410634713594129,0.767006190589056,-6.99411563813247
"ENSMUSG00000033009.15",5846,"ENSMUSG00000033009.15","ENSMUSG00000033009","protein_coding","Ogfod1",270086,25.7380949838406,0.14292775033127,7.23171977849937,1.74522287907613,0.0962383594692266,0.394515655713664,-6.00642505109116
"ENSMUSG00000110499.1",1915,"ENSMUSG00000110499.1","ENSMUSG00000110499","TEC","Gm45873",NA,0.135448570265607,-0.652339262670924,-1.28728192674888,-0.83962069279499,0.41101081561462,0.767294165176019,-5.21889679873913
"ENSMUSG00000031755.6",3311,"ENSMUSG00000031755.6","ENSMUSG00000031755","protein_coding","Bbs2",67378,4.58653554191452,0.327087193168933,3.92738467461484,1.73509592850933,0.0980541428290584,0.398744287717227,-5.20721545290604
"ENSMUSG00000031760.9",1066,"ENSMUSG00000031760.9","ENSMUSG00000031760","protein_coding","Mt3",17751,76.6036494159111,-0.0582240658127259,6.3450413654509,-0.450823500778378,0.656949237769398,0.90402560865,-7.18256911459941
"ENSMUSG00000110588.1",2665,"ENSMUSG00000110588.1","ENSMUSG00000110588","antisense","Gm45774",NA,0.220088950938465,1.03922724773715,-0.727761466943366,1.56590818481942,0.133000867283208,0.46921234696471,-4.58459344414046
"ENSMUSG00000031762.7",588,"ENSMUSG00000031762.7","ENSMUSG00000031762","protein_coding","Mt2",17750,0.189003072505979,-1.14797857685294,-1.62210875241531,-1.67934596692532,0.108585240366661,0.421633659078721,-4.35989465880878
