"","OR_retro","Pval_retro","NumSig_retro","adjPval_retro","OR_syn","Pval_syn","NumSig_syn","adjPval_syn","setSize","ID","OR_retro_neuronBG","Pval_retro_neuronBG","OR_syn_neuronBG","Pval_syn_neuronBG","gsea_pvalue_projectorEnrich"
"Salivary Gland Neoplasms",2.01021785609769,0.205309271483329,3,0.315765676032483,2.51121638531504,0.0912466260493542,4,0.203213009978911,45,"MESH:D012468",1.40700482868506,0.70918573476678,1.8998301006097,0.292094391105233,0.665071456330783
"Azotemia",1.28325737425784,0.205394633117303,31,0.315765676032483,0.911064724877228,0.762626466809777,25,0.833739545708438,728,"MESH:D053099",1.12325343493503,0.588878749241064,0.744079782487179,0.210344093369824,0.978551195462403
"Hematologic Diseases",1.20727159237806,0.207146083133773,54,0.317952797445014,1.41831710783557,0.0103617290903945,68,0.0346523399088603,1296,"MESH:D006402",0.940171808244902,0.753129460586453,1.14204833043471,0.362317498527753,0.9852285577782
"Facial Pain",1.82974215490101,0.208762901497115,5,0.31980372122669,1.65414725412127,0.242932572491598,5,0.37317955412866,69,"MESH:D005157",1.17236756713371,0.788019741958198,1.03657489662151,1,0.244446748721575
"Nephrotic Syndrome",1.46768600108081,0.209013393811032,12,0.31980372122669,1.20559560272447,0.496482352183929,11,0.608668268302413,289,"MESH:D009404",1.290392696322,0.470214932295852,1.01349989509356,1,0.62016840965235
"Anuria",1.44111754318148,0.215021521588994,12,0.323345072880254,1.30131072114553,0.395327256798909,12,0.520301679915984,263,"MESH:D001002",1.25399696161602,0.477999743634298,1.10732002272698,0.731859210368246,0.806718678527268
"Edema, Cardiac",1.35758980901482,0.215352776760252,19,0.323345072880254,1.81433558731337,0.00573023073856086,27,0.0212539467393894,386,"MESH:D004489",1.04850166668556,0.893717777682332,1.51300634183694,0.092403585548999,0.999781374194865
"Arrhythmia, Sinus",5.01841175384195,0.216009221386395,1,0.323345072880254,4.53984137152478,0.23533425517217,1,0.36425028873386,9,"MESH:D001146",3.74950507487506,0.376993484872841,3.31790667183072,0.409755927300757,0.7033613051708
"Athetosis",5.01841175384195,0.216009221386395,1,0.323345072880254,0,1,0,NA,10,"MESH:D001264",Inf,0.210655450403083,0,1,0.425617977698424
"Cecal Neoplasms",5.01841175384195,0.216009221386395,1,0.323345072880254,0,1,0,NA,5,"MESH:D002430",Inf,0.210655450403083,0,1,0.443157879668945
"Diabetes, Gestational",5.01841175384195,0.216009221386395,1,0.323345072880254,0,1,0,NA,9,"MESH:D016640",Inf,0.210655450403083,0,1,0.117583908465912
"Intestinal Polyps",5.01841175384195,0.216009221386395,1,0.323345072880254,4.53984137152478,0.23533425517217,1,0.36425028873386,6,"MESH:D007417",1.24934043905775,1,1.10553191677488,1,0.787951280290528
"Leukemia, T-Cell",5.01841175384195,0.216009221386395,1,0.323345072880254,0,1,0,NA,5,"MESH:D015458",1.87445808499961,0.508325268664992,0,1,0.143174552318078
"Lymphangioleiomyomatosis",5.01841175384195,0.216009221386395,1,0.323345072880254,0,1,0,NA,5,"MESH:D018192",3.74950507487506,0.376993484872841,0,1,0.178095795967187
"Lymphatic Metastasis",5.01841175384195,0.216009221386395,1,0.323345072880254,0,1,0,NA,14,"MESH:D008207",3.74950507487506,0.376993484872841,0,1,0.0288796680396601
"Myeloproliferative Disorders",5.01841175384195,0.216009221386395,1,0.323345072880254,4.53984137152478,0.23533425517217,1,0.36425028873386,5,"MESH:D009196",1.87445808499961,0.508325268664992,1.65875727747418,0.546603114973212,0.0546960872241292
"Retinal Detachment",5.01841175384195,0.216009221386395,1,0.323345072880254,0,1,0,NA,8,"MESH:D012163",Inf,0.210655450403083,0,1,0.318198572333454
"Self Mutilation",5.01841175384195,0.216009221386395,1,0.323345072880254,0,1,0,NA,6,"MESH:D012652",Inf,0.210655450403083,0,1,0.191584597412293
"Sleep Bruxism",5.01841175384195,0.216009221386395,1,0.323345072880254,0,1,0,NA,9,"MESH:D020186",3.74950507487506,0.376993484872841,0,1,0.797787099305015
"Aortic Aneurysm, Abdominal",1.94523685266725,0.21783612558233,3,0.324572470628833,1.1342816137697,0.697546913358962,2,0.778444038978272,47,"MESH:D017544",1.87737848238266,0.408714474459528,0.947368883223105,1,0.690009543153263
"Hydrocephalus",1.94523685266725,0.21783612558233,3,0.324572470628833,0.549091425517225,1,1,1,43,"MESH:D006849",2.25374922429308,0.377095816343009,0.473064040106228,0.690383452475367,0.650619520119347
"Immunologic Deficiency Syndromes",1.94523685266725,0.21783612558233,3,0.324572470628833,4.74187819757573,0.00160701369630401,7,0.00712675639230476,65,"MESH:D007153",1.02203659769036,1,3.33915541041357,0.0254622821988105,0.958925987873173
"Neuroblastoma",0.460092288195738,0.21884956442663,3,0.32558081353931,0.706466859788273,0.558943050942159,5,0.665253106138859,183,"MESH:D009447",0.50862432757804,0.332038002387672,0.827798645561614,0.816010257906182,0.680658885783998
"Spasm",1.76531860947939,0.219378460803205,5,0.325866315816742,3.52648464663137,0.00129358465384865,10,0.00597039071007071,90,"MESH:D013035",0.936287150587358,1,2.22867051397327,0.0558738971718107,0.969804315161206
"Affective Disorders, Psychotic",2.36339761367716,0.227422418489119,2,0.33729674644015,4.85970218609166,0.0152681367258896,4,0.0482151686080724,31,"MESH:D000341",0.93660799995498,1,2.21745491168603,0.25400143838594,0.487176388085734
"Pain, Postoperative",1.51627340246219,0.229414742316961,10,0.339730560215162,3.37714431345294,4.75976154852054e-06,22,4.53734278457098e-05,220,"MESH:D010149",0.89037484603772,0.864387662795711,2.48021506611701,0.00231315297840548,0.98340343226921
"Epilepsy, Absence",1.88434469581321,0.230515172669607,3,0.340838183442676,3.03866915911828,0.0339598688960623,5,0.0967571683630824,40,"MESH:D004832",1.25017433765073,0.724575764848087,2.37827599510546,0.16375422892655,0.612607146140288
"Death, Sudden",1.70519689899107,0.231037026518915,5,0.341088251364566,2.61082349442471,0.0177807391918398,8,0.054833272225442,82,"MESH:D003645",1.34093337734925,0.57356811247279,2.42816133067336,0.0582823893599363,0.931598594109335
"Gastrointestinal Hemorrhage",1.35759053973771,0.232232249247727,16,0.342330160095354,1.22506995675544,0.393922478492244,16,0.51912264607505,383,"MESH:D006471",1.18031355474142,0.546115332227882,1.04136235705604,0.883793824945513,0.928938718128287
"Oligospermia",1.11222429050412,0.235072272219565,192,0.345989173875676,1.11145368141276,0.221387503905968,211,0.350384151327643,4761,"MESH:D009845",0.972825548411872,0.806356497164256,0.970620517925066,0.776195197320918,0.953817456264862
"Porphyria Cutanea Tarda",1.30383769130973,0.238619991264981,20,0.35067709962498,1.2405852510114,0.317007719680528,21,0.448219885236568,474,"MESH:D017119",1.15818418801798,0.589033303495655,1.09099362845339,0.697245414003378,0.685999430396509
"Stomach Diseases",1.46073034850666,0.240481047799374,10,0.35287583189984,1.46433216212133,0.259678268931754,11,0.394154515342841,224,"MESH:D013272",1.0717748997278,0.853956716134407,1.0740992607722,0.858764551217454,0.947926948031861
"Dermatitis, Irritant",1.82697455191627,0.243325335903509,3,0.3554314196657,2.27528025950776,0.116552830685393,4,0.227311447990632,60,"MESH:D017453",1.02203659769036,1,1.3283203108795,0.750130484001265,0.550793183135483
"Hypertension, Renal",1.82697455191627,0.243325335903509,3,0.3554314196657,1.65215850251313,0.43457280945365,3,0.557565114016003,58,"MESH:D006977",2.25374922429308,0.377095816343009,1.9937536643179,0.397387013995347,0.591511109810488
"Retinal Degeneration",1.82697455191627,0.243325335903509,3,0.3554314196657,1.65215850251313,0.43457280945365,3,0.557565114016003,45,"MESH:D012162",3.75866047187163,0.112187773721243,3.3249467764905,0.14133911858959,0.604018135459791
"Blindness",1.38023688887832,0.244268255795042,13,0.356270593293824,1.24612470075262,0.425016357623805,13,0.550148077127261,288,"MESH:D001766",1.08429765107228,0.747160694867215,0.957157671123416,1,0.961833031917289
"Kidney Calculi",2.23210431118128,0.245286559942713,2,0.357217023290065,0,0.622748595202027,0,NA,38,"MESH:D007669",2.5020605552212,0.284618942815566,0,0.596021317756979,0.261943692958691
"Death",1.16349169979789,0.249846391856172,73,0.36175001519037,1.03898139117613,0.746630507256234,73,0.821535185977733,1758,"MESH:D003643",1.05466230987673,0.721109043462648,0.918545244327564,0.581177439739622,0.996153326347107
"Prostatic Diseases",1.11646514217693,0.250219153033365,166,0.36175001519037,1.04199629711744,0.647189528657296,174,0.736755936641119,3996,"MESH:D011469",1.09242446274356,0.403917650095238,1.00475949262896,0.959820230987549,0.99722394182802
"Drug-Induced Liver Injury",1.15534714176415,0.252843452982901,516,0.36175001519037,1.4818617693127,0.00123724073986514,585,0.00581560163438915,13899,"MESH:D056486",0.994511669427616,0.94749457411997,1.34468392248872,0.0300478970755011,0.856869888661722
"Blepharospasm",4.01503272452716,0.253262420148791,1,0.36175001519037,3.63174841005478,0.275296625296396,1,0.404614636602773,7,"MESH:D001764",3.74950507487506,0.376993484872841,3.31790667183072,0.409755927300757,0.585999493314893
"Cluster Headache",4.01503272452716,0.253262420148791,1,0.36175001519037,0,1,0,NA,9,"MESH:D003027",Inf,0.210655450403083,0,1,0.465279645947337
"Coronary Stenosis",4.01503272452716,0.253262420148791,1,0.36175001519037,3.63174841005478,0.275296625296396,1,0.404614636602773,12,"MESH:D023921",3.74950507487506,0.376993484872841,3.31790667183072,0.409755927300757,0.787311248679412
"Galactorrhea",4.01503272452716,0.253262420148791,1,0.36175001519037,3.63174841005478,0.275296625296396,1,0.404614636602773,10,"MESH:D005687",3.74950507487506,0.376993484872841,3.31790667183072,0.409755927300757,0.725312642935539
"Hand Deformities, Congenital",4.01503272452716,0.253262420148791,1,0.36175001519037,0,1,0,NA,8,"MESH:D006228",1.87445808499961,0.508325268664992,0,1,0.836157429320401
"Hirschsprung Disease",4.01503272452716,0.253262420148791,1,0.36175001519037,0,1,0,NA,14,"MESH:D006627",3.74950507487506,0.376993484872841,0,1,0.668150399760135
"Lameness, Animal",4.01503272452716,0.253262420148791,1,0.36175001519037,0,1,0,NA,7,"MESH:D007794",1.87445808499961,0.508325268664992,0,1,0.028610234744399
"Myopia",4.01503272452716,0.253262420148791,1,0.36175001519037,18.2028105105518,0.00252044724126107,3,0.0107119007753595,14,"MESH:D009216",1.24934043905775,1,9.97738316008483,0.0409887689412697,0.853371682069182
"Neuroectodermal Tumors, Primitive, Peripheral",4.01503272452716,0.253262420148791,1,0.36175001519037,0,1,0,NA,8,"MESH:D018241",Inf,0.210655450403083,0,1,0.0548601573803739
"Pulmonary Eosinophilia",4.01503272452716,0.253262420148791,1,0.36175001519037,0,1,0,NA,18,"MESH:D011657",3.74950507487506,0.376993484872841,0,1,0.304226541227451
"Psoriasis",1.59639959217702,0.257109271470241,5,0.366703046477468,1.13469040059031,0.781088380981096,4,0.850277639915387,120,"MESH:D011565",1.70874962481907,0.353279562923225,1.10601364372356,0.773152344851158,0.832428170974604
"Adrenocortical Carcinoma",0,0.26264581895457,0,NA,0.464394764081686,0.72247925997566,1,0.798406116116114,52,"MESH:D018268",0,0.585268051182681,1.10553191677488,1,0.681715972555483
"Sensation Disorders",0.289461331693092,0.262689565265909,1,0.373735278029524,1.7071537539925,0.181224076121359,6,0.30654818846399,95,"MESH:D012678",0.339631475286409,0.479399487754915,3.3355870801992,0.0383103496644734,0.967562160268636
"Keloid",2.11437239973916,0.263199301280357,2,0.373735278029524,0,0.624580652012313,0,NA,34,"MESH:D007627",3.75407534240679,0.197276307052003,0,0.579374959996206,0.49047167514614
"Spasms, Infantile",2.11437239973916,0.263199301280357,2,0.373735278029524,0.906975309068721,1,1,1,30,"MESH:D013036",1.8759158398314,0.612374731875961,0.662823785796787,1,0.794605448748991
"Bone Marrow failure syndromes",0,0.266245506091728,0,NA,0.441668293534228,0.724835877847668,1,0.800143501520153,65,"MESH:C536572",0,0.585268051182681,1.10553191677488,1,0.200601267592532
"Fanconi Syndrome",0,0.266245506091728,0,NA,0.90683408024953,1,2,1,60,"MESH:D005198",0,0.585268051182681,3.32142141247299,0.231134334970374,0.896475276398769
"Raynaud Disease",1.49189709697199,0.267949394974244,8,0.379922382610108,1.72235946763018,0.135603077424893,10,0.255665691263199,168,"MESH:D011928",1.20168192217217,0.66767249779007,1.44840079572495,0.306460121820397,0.487054158820686
"Sarcoma, Ewing",0.262647510544057,0.272006085200983,1,0.385109640394364,0.237574786327249,0.190332289654424,1,0.316776832237685,105,"MESH:D012512",0.373754449578848,0.476301049105418,0.330689190276692,0.474540299460062,0.761617233916033
"Lymphoma, T-Cell",1.6321588068764,0.280408022749654,6,0.395114795090398,0.95458132510845,1,4,1,106,"MESH:D016399",1.32561181737909,0.606334275614252,0.696396976754884,0.626183138028781,0.460321778439896
"Renal Insufficiency, Chronic",1.6321588068764,0.280408022749654,6,0.395114795090398,1.74747777786873,0.197248812034656,7,0.321395827915893,102,"MESH:D051436",1.50362438498228,0.419528520043867,1.66479922139324,0.29771242598982,0.842887054745003
"Atrial Flutter",2.00853160513665,0.281115800436602,2,0.395114795090398,1.81654697408646,0.320406275485379,2,0.450778484131154,38,"MESH:D001282",1.50026140379299,0.643077049389823,1.32732391962993,0.666223979448825,0.922450213234908
"Kidney Papillary Necrosis",2.00853160513665,0.281115800436602,2,0.395114795090398,1.81654697408646,0.320406275485379,2,0.450778484131154,53,"MESH:D007681",1.07081660754333,1,0.947368883223105,1,0.866116203478187
"Ocular Hypertension",2.00853160513665,0.281115800436602,2,0.395114795090398,1.81654697408646,0.320406275485379,2,0.450778484131154,33,"MESH:D009798",2.5020605552212,0.284618942815566,2.21376182108399,0.328576429179753,0.921367247375156
"Urologic Neoplasms",0.582889802151247,0.284950859513624,5,0.395217301108939,1.21300407441511,0.494356501383797,11,0.606791373539679,218,"MESH:D014571",0.813086468333689,0.818236409333424,2.16450182915743,0.0676018040048803,0.876520794858955
"Liver Neoplasms",1.09771581714079,0.286216271153372,374,0.395217301108939,1.12593735138278,0.153503456597292,415,0.268105352276093,9709,"MESH:D008113",0.980143268405898,0.849523145764623,1.01022324628695,0.926974327324443,0.994449704122397
"Color Vision Defects",1.58894175170342,0.287307531514918,6,0.395217301108939,1.97296516214309,0.0760573774695665,8,0.176716457901954,122,"MESH:D003117",1.07129253218142,0.815317387143908,1.40096392239087,0.49034002469272,0.986104230227345
"Celiac Disease",3.34552481274507,0.288748249633299,1,0.395217301108939,0,1,0,NA,28,"MESH:D002446",1.24934043905775,1,0,0.579374959996206,0.0109554480357048
"Endocarditis",3.34552481274507,0.288748249633299,1,0.395217301108939,0,1,0,NA,12,"MESH:D004696",Inf,0.210655450403083,0,1,0.160518088835571
"Hemochromatosis",3.34552481274507,0.288748249633299,1,0.395217301108939,0,1,0,NA,12,"MESH:D006432",Inf,0.210655450403083,0,1,0.171952119088629
"Leukemia, Myelomonocytic, Juvenile",3.34552481274507,0.288748249633299,1,0.395217301108939,0,1,0,NA,8,"MESH:D054429",3.74950507487506,0.376993484872841,0,1,0.0434975048456213
"Low Back Pain",3.34552481274507,0.288748249633299,1,0.395217301108939,0,1,0,NA,15,"MESH:D017116",1.24934043905775,1,0,0.579374959996206,0.357941416040865
"Lung Diseases, Obstructive",3.34552481274507,0.288748249633299,1,0.395217301108939,0,1,0,NA,23,"MESH:D008173",3.74950507487506,0.376993484872841,0,1,0.289754874925422
"Muscular Dystrophy, Facioscapulohumeral",3.34552481274507,0.288748249633299,1,0.395217301108939,3.02631362156639,0.313173507614661,1,0.443680664352244,9,"MESH:D020391",3.74950507487506,0.376993484872841,3.31790667183072,0.409755927300757,0.74460353610023
"PARKINSON DISEASE, LATE-ONSET",3.34552481274507,0.288748249633299,1,0.395217301108939,0,1,0,NA,13,"OMIM:168600",1.87445808499961,0.508325268664992,0,1,0.204665734579402
"Radiation Injuries, Experimental",3.34552481274507,0.288748249633299,1,0.395217301108939,3.02631362156639,0.313173507614661,1,0.443680664352244,10,"MESH:D011833",3.74950507487506,0.376993484872841,3.31790667183072,0.409755927300757,0.73279036313299
"Seizures, Febrile",3.34552481274507,0.288748249633299,1,0.395217301108939,7.2742573075015,0.04803533138682,2,0.128598524972589,8,"MESH:D003294",1.87445808499961,0.508325268664992,6.6437773936892,0.136061551955823,0.671544224304522
"Testicular Germ Cell Tumor",3.34552481274507,0.288748249633299,1,0.395217301108939,0,1,0,NA,10,"MESH:C563236",Inf,0.210655450403083,0,1,0.49271244711368
"Thrombophilia",3.34552481274507,0.288748249633299,1,0.395217301108939,0,1,0,NA,17,"MESH:D019851",Inf,0.210655450403083,0,1,0.340438224759247
"Thyroid cancer, papillary",3.34552481274507,0.288748249633299,1,0.395217301108939,0,1,0,NA,7,"MESH:C536915",3.74950507487506,0.376993484872841,0,1,0.279396846328777
"Walker-Warburg Syndrome",3.34552481274507,0.288748249633299,1,0.395217301108939,0,1,0,NA,7,"MESH:D058494",Inf,0.210655450403083,0,1,0.786829613964405
"Bone Marrow Neoplasms",1.82835599883246,0.288954117770445,4,0.395217301108939,0.385093520850103,0.517832234975846,1,0.625816208146165,68,"MESH:D019046",2.5070916435957,0.233520255160309,0.367592633920881,0.470006817744112,0.146981044742305
"Hypoalbuminemia",1.82835599883246,0.288954117770445,4,0.395217301108939,0,0.179746079262699,0,NA,75,"MESH:D034141",5.01905892412906,0.0396298037265115,0,0.364039927921011,0.446579191102306
"Jaundice, Obstructive",1.39888481230588,0.291622764689591,12,0.398303973806263,1.14939326643897,0.616477818195629,11,0.710516807411911,286,"MESH:D041781",1.15603676294729,0.607600868953751,0.910491239682978,0.868333404279263,0.729286477268562
"Mercury Poisoning",1.37469704938424,0.29613899025314,12,0.403901838610418,1.24132547531109,0.411488561347871,12,0.538791184306584,256,"MESH:D008630",1.04661801967058,0.867911870306056,0.924094599884789,1,0.745224947299226
